순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"33","건강/취미","닥터덕의 세포 리셋","349190529","9791194330004","03510","김덕수(닥터덕) 지음","김영사","20241014","18,900","17,010","940점","4980","건강/취미"
"34","건강/취미","축구, 올바른 킥 입문","349686630","9791193712511","13690","다도코로 다케유키 지음, 이지호 옮김, 조세민 감수","한즈미디어(한스미디어)","20241024","16,800","15,120","840점","1460","건강/취미"
"35","건강/취미","크툴루의 부름 : 수호자 룰북","95733788","9788988060391","93690","샌디 피터슨 외 지음, 박나림 옮김","초여명","20161102","38,000","34,200","1,900점","22609","건강/취미"
"36","건강/취미","운동하는 사피엔스","349001170","9791189336752","03470","대니얼 리버먼 지음, 왕수민 옮김","프시케의숲","20241010","26,800","24,120","1,340점","5615","과학"
"37","건강/취미","플레이스테이션 2 퍼펙트 카탈로그 상권","351841511","9788978497121","13690","마에다 히로유키.조기현 감수, 김경문 옮김","삼호미디어","20241125","32,000","28,800","1,600점","5290","건강/취미"
"38","건강/취미","잠든 당신의 뇌를 깨워라","229569589","9791155901410","03510","황성혁.이영훈 지음","북앤에듀","20200120","18,000","17,100","900점","8413","건강/취미"
"39","건강/취미","니팅 포 올리브","349822938","9791187512981","13590","니팅 포 올리브 지음, 이성아 옮김, 강혜빈 감수","앵글북스","20241111","30,000","27,000","1,500점","4420","건강/취미"
"40","건강/취미","하루 한 장, 인생이 바뀌는 영어 필사","347981829","9791192488912","13740","영크릿(김태형) 지음","베가북스","20240930","23,800","21,420","1,190점","4275","외국어"
"41","건강/취미","언제나 언니 옆에 있을게! 마루 애착 스티커북","351481902","9791130657974","13650","모죠 원작","다산북스","20241105","16,800","15,120","840점","9490","건강/취미"
"42","건강/취미","완전 소화","336202987","9791130651415","03510","류은경 지음","다산라이프","20240314","20,000","18,000","1,000점","4342","건강/취미"
"43","건강/취미","지방 대사 켜는 스위치온 다이어트","137095805","9791196334703","13510","박용우 지음","루미너스","20180325","16,000","14,400","800점","15299","건강/취미"
"44","건강/취미","압도하라 타이거즈","348994948","9791169780407","03810","오효주.이범호 지음","브레인스토어","20241101","20,000","18,000","1,000점","14905","에세이"
"45","건강/취미","통증과 교정 운동","350686227","9791193584842","13510","파브스포츠(채정욱, 유은비, 김순호) 지음","포르체","20241106","22,000","19,800","1,100점","1715","건강/취미"
"46","건강/취미","환자 혁명","122404600","9788967441791","03510","조한경 지음","에디터","20171111","15,000","13,500","750점","26199","건강/취미"
"47","건강/취미","크라임 퍼즐","323402715","9788927879947","03170","G.T. Karber 지음, 박나림 옮김","중앙books(중앙북스)","20230811","19,500","17,550","970점","8271","건강/취미"
"48","건강/취미","뜨개 노트","350555926","9791198645937","13590","나스 사나에 지음, 제리 옮김","오롯한날","20241031","18,000","16,200","900점","2525","건강/취미"
"49","건강/취미","푸드닥터 마스터 클래스","351825890","9791198929808","13590","한형선.황해연 지음","사슴의숲","20241111","33,000","29,700","1,650점","1560","요리/살림"
"50","건강/취미","운동의 뇌과학","321617787","9791139716009","03400","제니퍼 헤이스 지음, 이영래 옮김","현대지성","20230804","18,000","16,200","900점","11863","과학"
"51","건강/취미","로원의 말랑말랑 고양이와 소녀 컬러링북","342479134","9791198816207","13650","로원 지음","그라데이션","20240715","17,000","15,300","850점","9402","예술/대중문화"
"52","건강/취미","열방약국 유방암 상담소","283125218","9791190616485","03510","김훈하 지음","리더북스","20211112","16,000","14,400","800점","8922","건강/취미"
"53","건강/취미","The Champion 2024-2025 : 유럽축구 가이드북","345606793","9791155719954","03690","송영주 외 지음, 한준희 감수","맥스미디어","20240923","35,000","31,500","1,750점","6590","건강/취미"
"54","건강/취미","ADHD 2.0","301821774","9791186552780","03400","에드워드 할로웰.존 레이티 지음, 장석봉 옮김, 이슬기 감수","녹색지팡이","20220920","16,000","14,400","800점","4865","건강/취미"
"55","건강/취미","위르겐 클롭","350903709","9788970121154","03690","리버풀 FC 지음, 김나연 옮김","문학사상","20241028","38,000","34,200","1,900점","3480","건강/취미"
"56","건강/취미","치과의사가 알려주는 어른의 양치질","350840495","9791168622944","03510","이토 사이유 지음, 황미숙 옮김","시그마북스","20241111","17,000","15,300","850점","1360","건강/취미"
"57","건강/취미","세상에서 가장 알기 쉬운 근육연결도감","336981888","9788927880325","13510","키마타 료 지음, 장하나 옮김","중앙books(중앙북스)","20240330","17,500","15,750","870점","12384","건강/취미"
"58","건강/취미","다니엘스의 러닝 포뮬러","335139388","9788993784817","13690","잭 다니엘스 지음, 주용태 옮김","인간희극","20240410","22,000","19,800","1,100점","9974","건강/취미"
"59","건강/취미","세계 무기 도감","349196448","9791193926741","03900","환상무구연구회 지음, 구수영 옮김","제이펍","20241014","16,800","15,120","840점","1840","역사"
"60","건강/취미","백년 허리 2 : 치료편","271247686","9791197437311","03510","정선근 지음","언탱글링","20210513","18,500","16,650","920점","44501","건강/취미"
"61","건강/취미","털실타래 Vol.9 (2024년 가을호)","346908238","9791193712481","13590","일본보그사 지음, 강수현 외 옮김","한즈미디어(한스미디어)","20240930","24,000","21,600","1,200점","9845","건강/취미"
"62","건강/취미","이토록 멋진 영어 필기체 손글씨","324921932","9791161507668","13640","잉크잉크 고민지 지음","시원북스","20230920","16,700","15,030","830점","7959","건강/취미"
"63","건강/취미","야닝야닝의 힙뜨개","346676116","9791194033271","13590","야닝야닝 지음","빅피시","20240920","19,800","17,820","990점","6730","건강/취미"
"64","건강/취미","맛있는 지중해식 레시피","330732376","9791158464073","13590","김형미 외 지음","비타북스","20231229","19,000","17,100","950점","6503","요리/살림"
"65","건강/취미","손뜨개꽃길의 사계절 코바늘 플라워","311848914","9791160078992","13590","박경조 지음","한즈미디어(한스미디어)","20230228","22,000","19,800","1,100점","5925","건강/취미"
"66","건강/취미","마루는 강쥐 컬러링북","350483804","9788931477917","14600","모죠 지음","영진.com(영진닷컴)","20241110","15,000","13,500","750점","5820","예술/대중문화"
"67","건강/취미","치매예방 인지활동 시멘토 워크북 1편","309146104","9791164081134","03030","시멘토 교육연구소 지음","시멘토","20230301","5,000","4,500","250점","4714","건강/취미"
"68","건강/취미","NEW 미꽃체 필사 노트","339735018","9791161508467","13640","최현미 지음","시원북스","20240528","19,800","17,820","990점","3992","건강/취미"
"69","건강/취미","신경외과 전문의 파킨슨병 실제 투병기","342071024","9791158773779","03510","박춘근 지음","바이북스","20240725","19,000","17,100","950점","3430","건강/취미"
"70","건강/취미","NBA 스카우팅 리포트 2024-25","350681672","9791172889425","13690","장원구.손대범 지음","하빌리스","20241031","35,000","31,500","1,750점","2480","건강/취미"
"71","건강/취미","포근포근 코바늘 손뜨개 인형","350993379","9791193712597","13590","i.iro 지음, 남궁가윤 옮김","한스미디어","20241031","16,800","15,120","840점","2280","건강/취미"
"72","건강/취미","치매예방을 위한 오늘도 재밌는 뇌운동 3 (스티커270)","350690838","9791190976312","13710","큰그림 편집부 엮음","도서출판 큰그림","20241030","10,000","9,000","500점","835","건강/취미"
"73","건강/취미","당신도 느리게 나이 들 수 있습니다","307204828","9791140702589","03510","정희원 지음","더퀘스트","20230117","17,800","16,020","890점","33452","인문학"
"74","건강/취미","당신은 사건 현장에 있습니다","296236093","9788927812975","03030","모데스토 가르시아 지음, 하비 데 카스트로 그림, 엄지영 옮김","중앙books(중앙북스)","20220530","28,000","25,200","1,400점","13144","건강/취미"
"75","건강/취미","감각적인 니터를 위한 손뜨개 모티브 & 에징 300","67245296","9788998317720","14630","일본 보그사 지음","참돌","20150925","4,400","3,960","220점","10989","건강/취미"
"76","건강/취미","3분만 바라보면 눈이 좋아진다","204060797","9788965708513","03510","히라마쓰 루이 지음, 김소영 옮김","쌤앤파커스","20190902","12,800","11,520","640점","10376","건강/취미"
"77","건강/취미","호흡의 기술","259678352","9791189799366","03510","제임스 네스터 지음, 승영조 옮김","북트리거","20210219","19,500","17,550","970점","8105","과학"
"78","건강/취미","질병은 없다","334606943","9791186745649","03510","제프리 블랜드 지음, 이재석 옮김, 박춘묵 감수","정말중요한","20240228","22,000","19,800","1,100점","4338","건강/취미"
"79","건강/취미","아나토미 홈 필라테스","349681081","9791198727855","13510","프레데릭 데라비에 외 지음, 장덕순 옮김, 정구중 감수","삼호북스","20241028","16,000","14,400","800점","2285","건강/취미"
"80","건강/취미","나의 첫 핸드메이드 솜인형","345864818","9788927880585","13630","안지혜 지음","중앙books(중앙북스)","20240901","22,000","19,800","1,100점","1555","건강/취미"
"81","건강/취미","절제 식단","352271381","9791193217764","03590","신시아 서로우 지음, 이솔 옮김","현익출판","20241118","21,000","18,900","1,050점","920","건강/취미"
"82","건강/취미","김대리의 데일리 뜨개","328038540","9788901276526","13590","바늘이야기 김대리 지음","웅진리빙하우스","20231108","21,000","18,900","1,050점","17181","건강/취미"
"83","건강/취미","쉽게 배우는 뜨개 도안의 기초","338022578","9791193712252","13590","일본보그사 지음, 배혜영 옮김","한즈미디어(한스미디어)","20240418","20,000","18,000","1,000점","6800","건강/취미"
"84","건강/취미","나만의 필사책 어린 왕자","266519706","9791197153327","03860","앙투안 드 생텍쥐페리 지음, 박선주 옮김","마음시선","20210325","18,800","16,920","940점","4291","소설/시/희곡"
"85","건강/취미","버들 손글씨","307846251","9791198121394","13640","류미옥(버들글씨) 지음","무차","20230111","15,000","13,500","750점","3898","건강/취미"
"86","건강/취미","세계의 상점들 어반 컬러링북","346789201","9788979294286","13650","어반 안나 지음","EJONG(이종문화사)","20241001","17,000","15,300","850점","3785","예술/대중문화"
"87","건강/취미","쉽게 배우는 새로운 대바늘 손뜨개의 기초","303688205","9791160076301","13590","일본 보그사 지음, 김현영 옮김","한즈미디어(한스미디어)","20221026","18,000","16,200","900점","3274","건강/취미"
"88","건강/취미","자연치아","348196491","9791167374639","03510","박창진 지음, 조성민 그림","은행나무","20240930","18,000","16,200","900점","2470","건강/취미"
"89","건강/취미","세타힐링","331218719","9791192604275","03180","비안나 스티발 지음, 양승희 옮김","샨티","20240819","25,000","22,500","1,250점","2005","자기계발"
"90","건강/취미","치매예방을 위한 오늘도 재밌는 뇌운동 2 (스티커240)","338762211","9791190976299","13710","큰그림 편집부 엮음","도서출판 큰그림","20240501","10,000","9,000","500점","1162","건강/취미"
"91","건강/취미","생각이 너무 많아 잠 못 드는 나에게","352326350","9791158464288","03180","오시마 노부요리 지음, 지소연 옮김","비타북스","20241120","14,800","13,320","740점","1060","인문학"
"92","건강/취미","암 극복 비밀 레시피 물, 소금, 미생물","350530500","9791198813633","03470","최숙경 지음","웰슨트서원","20241021","17,000","15,300","850점","955","건강/취미"
"93","건강/취미","자세를 펴면 인생이 펴집니다","351973338","9791198682598","03510","송영민 지음","퍼스트펭귄","20241113","21,000","18,900","1,050점","870","건강/취미"
"94","건강/취미","글루코스 혁명","297683344","9791159433405","13510","제시 인차우스페 지음, 조수빈 옮김, 조영민 감수","아침사과","20220712","18,000","18,000","900점","10023","건강/취미"
"95","건강/취미","의사들도 모르는 기적의 간 청소","50447243","9788967440725","03510","안드레아스 모리츠 지음, 정진근 옮김, 전홍준 감수","에디터","20150107","16,000","14,400","800점","9821","건강/취미"
"96","건강/취미","벤 호건 골프의 기본","290156293","9788947547994","13690","벤 호건.허버트 워런 윈드 지음, 앤서니 라비엘리 그림, 김일민 옮김","한국경제신문","20220310","20,000","18,000","1,000점","7093","건강/취미"
"97","건강/취미","열방약국 말기암 통합요법 상담소","309064298","9791190616881","03510","김훈하 지음","리더북스","20230116","15,000","13,500","750점","6931","건강/취미"
"98","건강/취미","종이접기 매니아를 위한 Origami PRO : 아마존 종이접기편","278404453","9788997772391","13630","김진우 외 지음","한국종이접기협회","20210824","24,000","24,000","0점","6719","건강/취미"
"99","건강/취미","고엔카의 위빳사나 명상","113562314","9788934978480","03200","S. N. Goenka 지음, 윌리엄 하트 엮음, 담마코리아 옮김","김영사","20170712","16,800","15,120","840점","5820","인문학"
"100","건강/취미","아무히비(amuhibi)의 가장 좋아하는 니트","335264982","9791193712160","13590","우메모토 미키코 지음, 강수현 옮김","한즈미디어(한스미디어)","20240304","16,800","15,120","840점","5003","건강/취미"
"101","건강/취미","우리는 운동을 너무 진지하게 생각하지","348016585","9788946422919","03810","박정은 지음","샘터사","20240930","17,000","15,300","850점","4630","에세이"
"102","건강/취미","ADHD와 사이좋게 지내기","341140133","9791168622401","03180","에드워드 M. 할로웰 지음, 김부민 옮김","시그마북스","20240701","22,000","19,800","1,100점","3106","인문학"
"103","건강/취미","습관은 암도 멈추게 한다","343610414","9791171176892","04510","이원경 지음","21세기북스","20240731","22,000","19,800","1,100점","3091","건강/취미"
"104","건강/취미","곁에 두고 보는 대바늘 손뜨개 노트","285578317","9791155361740","13630","문화출판국 편집부 지음, 남궁가윤 옮김","즐거운상상","20220103","16,000","14,400","800점","3040","건강/취미"
"105","건강/취미","이유 없이 아프다면 식사 때문입니다","287625639","9791168270121","03510","미조구치 도루 지음, 김향아 옮김","카시오페아","20220203","15,000","13,500","750점","2596","건강/취미"
"106","건강/취미","육식 혁명 카니보어","351001945","9791158773854","03510","이소미.김근형 지음","바이북스","20241205","20,000","18,000","1,000점","1630","건강/취미"
"107","건강/취미","친절한 요가해부학","350840576","9791168622838","13510","루틴온라인 지음","시그마북스","20241106","25,000","22,500","1,250점","1330","건강/취미"
"108","건강/취미","명탐정 코난 스티커북","352303020","9788927813231","13650","아오야마 고쇼 지음","중앙books(중앙북스)","20241028","22,000","19,800","1,100점","1320","건강/취미"
"109","건강/취미","크툴루의 교단들","352213128","9788988060841","93690","크리스 래키.마이크 메이슨 외 지음, 박나림 옮김","초여명","20241130","39,000","35,100","1,950점","1240","건강/취미"
"110","건강/취미","백년 허리 1 : 진단편","269524451","9791197437304","03510","정선근 지음","언탱글링","20210415","18,500","16,650","920점","35759","건강/취미"
"111","건강/취미","드루이드가 되고 싶은 당신을 위한 안내서","324902128","9791198441508","","프로개 지음","드루이드아일랜드","20230920","24,000","21,600","1,200점","14285","건강/취미"
"112","건강/취미","김명섭의 헬스 교실","315989706","9791160321999","13690","김명섭 지음","싸이프레스","20230515","24,800","22,320","1,240점","11170","건강/취미"
"113","건강/취미","인세인 1","165986871","9791188546022","93690","카와시마 토이치로 원작, 유범 옮김","TRPG Club(티알피지클럽)","20180127","18,000","18,000","900점","9029","건강/취미"
"114","건강/취미","당뇨와 고혈압 잡는 저탄수 균형식 다이어트","320496306","9791192366258","13590","윤지아 지음","레시피팩토리","20230713","21,000","18,900","1,050점","8475","요리/살림"
"115","건강/취미","내장비만","342734273","9791193506684","03510","이왕림 지음","포레스트북스","20240710","18,800","16,920","940점","7543","건강/취미"
"116","건강/취미","픽셀클로젯의 말랑말랑 솜인형 옷 만들기","319692465","9791160079401","13590","픽셀클로젯(고홍현) 지음","한즈미디어(한스미디어)","20230705","22,000","19,800","1,100점","6730","건강/취미"
"117","건강/취미","고양이처럼 생각하기","102707033","9791195500925","13490","팸 존슨 베넷 지음, 최세민 옮김, 신남식 감수","페티앙북스","20170210","22,000","19,800","1,100점","4962","건강/취미"
"118","건강/취미","종이접기 매니아를 위한 Origami PRO : 바다생물 종이접기편","164757385","9788997772292","13630","장용익 외 지음","한국종이접기협회","20180824","20,000","20,000","0점","4491","건강/취미"
"119","건강/취미","바람공방의 페어아일 니팅","344999012","9791193712436","13590","바람공방 지음, 배혜영 옮김","한즈미디어(한스미디어)","20240819","24,000","21,600","1,200점","4130","건강/취미"
"120","건강/취미","POTENTIAL ORIGAMI COLLECTION","323616912","9788997772506","","김진우 외 지음","한국종이접기협회","20230829","32,000","32,000","0점","3803","건강/취미"
"121","건강/취미","가장 친절한 타로 리딩 북","237390071","9791160074758","13180","LUA 지음, 구수진 옮김","한즈미디어(한스미디어)","20200409","22,000","19,800","1,100점","3620","건강/취미"
"122","건강/취미","20242025 프리미어리그 가이드북","344556538","9791169780384","03690","히든풋볼 지음","브레인스토어","20240920","29,000","26,100","1,450점","3560","건강/취미"
"123","건강/취미","치매예방 인지활동 시멘토 워크북 5편","309146706","9791164081172","03030","시멘토 교육연구소 지음","시멘토","20230301","5,000","4,500","250점","1504","건강/취미"
"124","건강/취미","현대 축구 전술 바이블","345525047","9788978497084","13690","토비아스 에셔 지음, 강민경 옮김, 한준희 감수","삼호미디어","20240830","20,000","18,000","1,000점","1495","건강/취미"
"125","건강/취미","발레의 용어와 기술","338620409","9791190631853","93680","서수민 지음","우물이있는집","20240515","30,000","27,000","1,500점","1448","건강/취미"
"126","건강/취미","오늘도 재밌는 뇌운동 1","336594964","9791190976282","13710","큰그림 편집부 엮음","도서출판 큰그림","20240328","8,500","7,650","420점","1157","건강/취미"
"127","건강/취미","단지, 소고기","350952652","9791193828083","93510","홍지수 지음","Mid(엠아이디)","20241031","18,000","16,200","900점","1090","건강/취미"
"128","건강/취미","나의 첫 손뜨개","350587194","9791167184764","13590","미카.유카 지음, 남가영 옮김","제우미디어","20241024","19,800","17,820","990점","860","건강/취미"
"129","건강/취미","모로칸 디자인 모티프","352304191","9791185676784","13590","더 헐레이션스 지음, 김수정 옮김","윌스타일","20241111","18,000","16,200","900점","580","건강/취미"
"130","건강/취미","ADHD·자폐인이 보는 세계","351641144","9791187113713","03180","이와세 도시오 지음, 왕언경 옮김","이아소","20241107","18,000","16,200","900점","550","좋은부모"
"131","건강/취미","건강과 다이어트를 동시에 잡는 7대 3의 법칙 채소·과일식","302583748","9791158773120","03510","조승우 지음","바이북스","20221020","19,000","17,100","950점","30837","건강/취미"
"132","건강/취미","나도 손글씨 바르게 쓰면 소원이 없겠네","210878664","9791188007394","14640","유한빈(펜크래프트) 지음","한빛라이프","20191009","12,000","10,800","600점","13790","건강/취미"
"133","건강/취미","요가 디피카","108390","9788995797020","03510","B.K.S.아헹가 지음, 현천 옮김","선요가","19970705","28,000","26,600","1,400점","10710","건강/취미"
"134","건강/취미","정원가의 열두 달","194340664","9791195760947","03890","카렐 차페크 지음, 요제프 차페크 그림, 배경린 옮김, 조혜령 감수","펜연필독약","20190620","12,500","11,250","620점","7019","에세이"
"135","건강/취미","죽은 의사는 거짓말을 하지 않는다","342041","9788983010605","03510","Joel Wallach 지음, 마이클 박 옮김","꿈과의지","20020405","10,000","9,000","500점","6828","건강/취미"
"136","건강/취미","병에 걸려도 잘 사는 법","328204467","9791189809621","13510","김영길 지음","서울셀렉션","20231106","21,000","18,900","1,050점","5459","건강/취미"
"137","건강/취미","다이어트 불변의 법칙","279309444","9791187330219","13510","하비 다이아몬드 지음, 강신원 외 옮김","사이몬북스","20210915","18,000","16,200","900점","5396","건강/취미"
"138","건강/취미","탄수화물과 헤어질 결심","339486850","9791198096210","03330","에베 코지 지음, 박중환 외 옮김","세이버스","20240516","18,000","16,200","900점","5164","건강/취미"
"139","건강/취미","나의 첫 영어 필사 : 빨간 머리 앤","297111519","9788927701590","13740","루시 모드 몽고메리 지음","다락원","20220630","14,000","12,600","700점","4848","외국어"
"140","건강/취미","로원의 몽글몽글 데일리 걸 컬러링북","301179926","9788931467338","13650","로원 지음","영진.com(영진닷컴)","20220913","15,000","13,500","750점","4792","예술/대중문화"
"141","건강/취미","본 투 런 Born to Run","73511875","9791155100387","03690","크리스토퍼 맥두걸 지음, 민영진 옮김","여름언덕","20160101","18,000","16,200","900점","4733","인문학"
"142","건강/취미","기능의학을 알면 건강이 보인다","296570479","9791189657369","93510","김덕수 지음","한솔의학서적","20220615","22,500","22,280","450점","4473","대학교재/전문서적"
"143","건강/취미","갱년기 리셋","343293254","9791191509502","03510","민디 펠츠 지음, 이영래 옮김","북드림","20240719","16,800","15,120","840점","3692","건강/취미"
"144","건강/취미","일상에서 즐기는 보자기 패치워크","42848494","9788998317140","13630","이경옥 지음, 김수정 옮김, 김영선, 쌈지사랑 규방공예연구소 감수","참돌","20140626","4,400","3,960","220점","3568","건강/취미"
"145","건강/취미","당뇨병의 정석","325100073","9791158464035","13510","대한당뇨병학회 지음","비타북스","20231004","18,000","16,200","900점","2991","건강/취미"
"146","건강/취미","마즈쿠리의 베이비 보넷","308864643","9791198129116","13590","강유경 지음","래디시","20230130","20,000","18,000","1,000점","2979","건강/취미"
"147","건강/취미","달리기의 모든 것","289697240","9791164843763","","남혁우 지음","매일경제신문사","20220315","16,000","14,400","800점","2974","건강/취미"
"148","건강/취미","의학 전문가들이 만난 유니시티","297626221","9788962043112","13300","아이프렌드 편집부 엮음","아이프렌드","20220620","6,500","5,850","320점","2973","경제경영"
"149","건강/취미","어디서나 당당한 생활글씨","343905319","9791172540104","13640","유한빈(펜크래프트) 지음","푸른숲","20240730","16,800","15,120","840점","2705","건강/취미"
"150","건강/취미","코바늘 뜨개질의 패치워크 크로셰","332537076","9791195848898","13630","애플민트 지음, 김수연 옮김, 최정민 감수","마피아싱글하우스","20240115","22,000","19,800","1,100점","2427","건강/취미"
"151","건강/취미","네 가지 질문","341981817","9791198675644","03840","바이런 케이티·스티븐 미첼 지음, 김윤 옮김","침묵의향기","20240624","18,800","16,920","940점","2331","건강/취미"
"152","건강/취미","어반스케치 수업","254644897","9791190820899","13650","김도이 지음","라온북","20201104","14,000","12,600","700점","2056","건강/취미"
"153","건강/취미","자르지 않고 한 장으로 접는 파충류.양서류 종이접기","109628124","9791158950705","13630","후지모토 무네지 지음, 신현주 옮김","봄봄스쿨","20170515","12,800","11,520","640점","2028","건강/취미"
"154","건강/취미","자각몽, 삶을 깨우는 기술","304747812","9791192604152","03180","앤드류 홀레첵 지음, 이현주 옮김","샨티","20231012","17,000","15,300","850점","1920","인문학"
"155","건강/취미","에드워드의 특별한 동물원","186837224","9791188601196","13630","케리 로드 지음, 서나연 옮김, 박상숙 감수","참돌","20190315","5,500","4,950","270점","1866","건강/취미"
"156","건강/취미","행운을 부르는 열두 달 민화 컬러링북","345959475","9791190569774","17690","김유숙 지음","송송책방","20240901","12,000","10,800","600점","1670","예술/대중문화"
"157","건강/취미","타로의 그림열쇠","346175683","9788995816059","03160","아서 에드워드 웨이트 지음, 정현근 옮김","타로","20240904","43,000","38,700","2,150점","1645","종교/역학"
"158","건강/취미","네모네모 로직 PLUS 고급편 5","348060415","9791167184726","04960","제우미디어 지음","제우미디어","20240925","10,000","9,000","500점","1465","건강/취미"
