ISBN,review_content,rating
9788931455625.0,이런 책이 있다는 걸 진작 알았으면 좋았을텐데... 유튜브를 통해 뒤늦게 알게 되었네요. 소장용 이상으로 실질적인 도움이 많이 되는 책입니다,4
9788931455625.0,"내용은 더할 것 없이 좋은데 번역이 짜증난다. 짭짜름이라는 정체 불명의 표현은 뭐냐 싶고, 염지란 말을 몰라서 소금물에 담근다는 표현을 쓴다. 한국말이 최선이 아닐 때도 있다.",3
9788931455625.0,"블로그에서 보고, 이 책을 사게 되었는데요. 일단 책이 많이 두껍습니다. 하지만 가지고 다닐건 아니라 상관없고요ㅋㅋㅋ 표지는 양장이라 맘에 들었어요ㅋㅋ소장가치 있음! 그만큼 내용이 알찹니다! 기본적인 내용부터 상세하게 적혀있어요 저 같은 요리 초보자에게 아주 좋은 책 같아요! 추천욤 :)",5
9788931455625.0,선물할 목적으로 구입했으나 배송이 지연되는 바람에 내 것이 되어버린 책. 군데군데 번역이 매끄럽지 못한 구석이 있으나 그런대로 읽어볼 만한 책입니다.,4
9788931455625.0,"좋은 책이지만, 역자가 요리에 대한 이해가 전혀 없다. 한글 문장도 호응이 맞지 않고 어색한 부분 투성이.",3
9788931455625.0,책 두께를 보고 긴장 많이했는데요리 완전 생초보가 읽기에도 크게 어려운 내용 없고 좋네요,5
9788931455625.0,크리스마스 때를 비롯한 기념일에 솜씨를 뽐내기에 좋았습니다^^,5
9788931455625.0,"요리책이 이렇게 재밌고 유익할 수 있다니,,",5
9788931455625.0,실망만 가득함,1
9788931455625.0,너무 미국식.,4
9791195616169.0,사실 구판이 있어서 개정판을 살까 말까 망설였어요하나둘 올라오는 후기들과 목차를 보는데 훨씬 자세하고 다양한 레시피가 있어서 구매했습니다!결과는 매우 만족해요이유식 유아식 책이 세권이나 있지만 감히 말,5
9791195616169.0,11개월 아기 아이주도 시작해보려고 합니다여기저기 다양한 책들이 많았지만 검색하다보니 기대가 되어 구매했습니다 :)우리 아이가 잘 먹어주었으면 좋겠어요,5
9791195616169.0,"개정전 버전도 있고, 개정 후 버전도 샀어요 ^_^!!개정후 버전은 2개로 분리 되어있어서 편해요!스프링북은 요리 레시피만 / 제본북은 이유식 막 시작하시는 분들이 궁금해 할 만한 내용들이 가득 수록 되어있네요^^! 더 궁금하면 네이버 카페로 오세요!!:)",5
9791195616169.0,아이주도이유식이라 ‘미음‘같은 완전 ‘초기‘ 이유식 정보는없어요! 자기주도가 되는 개월 수에 사용하면 알차고 좋은 책인 것 같습니다.매뉴얼 내용이 알차서 좋아요~~,5
9791195616169.0,개정판이 나왔다길래 구매했어요구판때는 아가가 어려서 굳이 아이주도식이필요한가 라며 안샀는데 이제 좀 커서다양한 요리래시피를 위해 사보았어요이유식을 시작하는 어린 아가부터유아식을 하는 아가까지 모두 필요한 책인거 같아요스프링제본도 맘에 들어요 똥손탈출위해 노력할게요,5
9788969525963.0,7.17 유방암진단을 받고 수많은 정보속에서 김훈하약사님을 알게된 것은 기적입니다. 8.21 수술 후 몽땅주스를 매일 먹으며 약사님의 책을 정독중입니다. 1.2권 책을통해 무엇을 먹어야하는지는 이제는 알게되었지만 어떻게 요리해야하는지 헤매고있는중에 이번 책이 출간되어 감사드립니다.,5
9791194246251.0,요알못이라 뭘 어떻게 건강하게 다른 메뉴를 만들어줄지라는 생각에 스트레스를 받고 있더라구요! 메뉴가 다 알차고 건강하게 줄 수 있어서 걱정이 훅 줄어들었어요!,5
9791192366449.0,저집 남편 부럽다,5
9791192366449.0,"가족을 위해, 이렇게나 정성들여 만들고 효과를 보셨다니저도 따라서 만들어보고 싶네요!!!!바로 구매합니다^^",5
9791192366449.0,"도시락싸기도, 저당요리도 관심 있어서 구입했습니다~ 반찬데이와 백반세트, 별미밥세트, 별식세트 등으로 나눠져 있어서 도시락싸기 어려움이 있던 사람들도 차분히 따라가기 좋을듯 합니다. 플레이팅도 넘 예뻐서 볼 맛이 나고 당분간 제 가장 애착요리책이 될 듯 합니다.",5
9791193712566.0,설명이 잘 되어있어요,5
9791188601233.0,큰 기대없이 구매햇다가 책내용과 구성이 좋아서 간만에 책을 끝까지 읽엇네요. 아주간단하게 할 수 있는 반찬과 대체로 짧은 조리시간 요리라 더 좋았습니다. 시도해봐야겠어요,5
9791188601233.0,"(책 정가가 책뒤에 4400원이라고 버젓이 써있는데 할인이라고 판매중인 책입니다)1cm도 안되는 책인데 표지가 얇지만 있을건 다있네요. 염분량, 칼로리 정보와 밑에 쓰여진 조리 팁이 인상적입니다. 간장안들어간 요리가 손에 꼽네요. 몇 재료만 대체한다면 새로운 메뉴를 도전해볼수 있는 기회일듯.",4
9791188601233.0,요리가 다양하여 우선 너무 좋았다!만드는 과정은 담은 사진은 없지만 설명이 간결하고 아래 적힌 팁들로도 충분히 만들 수 있다고 본다.얇고 가벼운 종이로 만들었지만 알차게 p.143을 담고 가격 또한 쉽게 접할 수 있는 가격이라 좋았다!,5
9791188601233.0,생각보다 간단하게 만들수있는 메뉴들이 많네요 저녁마다 해먹을 수 있을듯,5
9791188601233.0,2인 가구에 맞벌이 부부에요. 가격이 저렴하단 이유로 구매했는데요. 래시피가 간편해서 좋아요. 요리북을 자주 사는데 국내 요리책들도 좀 저렴해지면 좋겠어요.,5
9791188601233.0,간단하게 설명이 잘되있어요다만 재료를 다양하게 사야해서 아직 못따라했습니다 ㅠㅠ,3
9791188601233.0,너무 기여운 책…,5
9791188601233.0,워낙 저렴해서 큰 기대 안 했는데 뜻밖에 아주 만족스러운 요리책을 만났네요. 일단 시도하는 게 전혀 부담스럽지 않아서 무척 좋았어요. 재료도 간단하고 만드는 법도 간단한지라 큰 결심하고 요리해야 하는 게 아니어서 자주 활용할 거 같아 좋았습니다.,5
9791188601332.0,원래 책 정가가 4400원인데 무슨 12800원에서 할인된것처럼 해놨는지.. 어쨌든 저렴해서 그냥 부담없이 삿어요 핀타레스트에서 볼법한것들 가득인데 책 한권에 정리되어잇어서 차분히 볼수 잇어서 좋아요,3
9791188601332.0,"아래 댓글쓴분과 똑같은 말하게 되네요.책을 받아보니 책정가는 4400원짜리 였음. 초판인쇄인지가 십수년전에 발행한거고이런식으로 많이 할인하는것처럼 판매하는것 적절치 않음, 소비자 기만행위입니다.",1
9791188601332.0,뜨개책이라고 해서 오직 대바늘로 이런 알찬 구성 찾기 어려운데 너무 잘 구매한것 같습니다. 좋은 책 감사합니다,5
9791188601332.0,"정가는 이전 리뷰에서 언급하신것처럼 4400원입니다. 초보자는 하기 어려운듯 합니다. 그러나 다양한 뜨게 기법을 소개하고, 실용적인 소품에 대한 도안이 많아서 좋습니다.",4
9791188601332.0,정가가 4400원이네요대바늘 여러가지 무늬뜨기를 보여줘서 좋아요무늬들 다 이쁘고 좋은것 같아요,4
9791188601387.0,책 정가가 책뒤에 4400원이라고 버젓이 써있는데 왜 할인 붙여 놓은건지 알수없는 낚시 상품입니다.책 두깨는 5mm정도 됩니다.재료4~10가지 써놓고 만드는 방법 1.2.3.순서가 전부입니다. 음식사진도 음영이 강한 연출 샷이 확대되서 찍혀있어서 맛있어는 보이는데 알아보기 힘들어요.,2
9791188601387.0,매운맛 싫어하고 담백한 음식 좋아하는 편이라서 맞춤레시피. 정말 간단하고 맛의 조합을 알려주는 요리라서  받자마자 기대하며 이미 장보기. 1일분 일식 좋아서 이책도 구매,5
9791168622876.0,"책을 받고 내용, 책의 만듦새, 편집 모두 너무너무 마음에 들어서 책을 꼭 껴안고 ‘사랑해‘라고 말했어요.",5
9791187512981.0,예쁜 도안이 많아요,5
9791190118613.0,묻지도 따지지도 않고 보자마자 바로구매합니다~~바다 여행갈 때마다 시장에 들르는데 늘 궁금했던 생선들~~모르는 이름들이 많아서 이런 책이 나와주었으면하고 바래왔는데 가려운곳을 긁어주는 책이 나온 걸 알고 바로 구매합니다~~제철생선 정보가 마음에 쏙 듭니다~식생활과 여행지에서도 굿굿,5
9791190118613.0,"신랑이 수산물을 좋아해서 선물해줬어요. 어릴 때 백과사전 좋아하던 사람들이라면 다들 좋아할 거 같아요^^ 계절별, 가나다 순으로 정리되어 있고 올컬러에 사진도 많아요~!",5
9791190118613.0,지식이 한 층 풍부해지고 있습니다!,5
9791164380381.0,다른 요리책처럼 매 장마다 다른 요리로만 채워진 것이 아닌 큰 카테고리에서 작은 카테고리로 연결되는게 너무 좋습니다. 만능 맛간장을 만들면 그것에서 파생되는 요리가 그 다음 장으로 연결되는 것에서 역시 와우저라 퀘스트 라인이 연결되어야 한다는 것을 깊게 이해하고 계신다고 생각했습니다.,5
9791164380381.0,존버하길잘했네요 묶음판이라 좋아요,5
9791164380381.0,기본으로 구비해뒀습니다!,5
9791164380381.0,"묶음이라 보기 편했고, 중간중간에 재료나 손질하는법을 알려줘서 좋았아요~ 이걸로 유튜브랑 연계해서 응용해보려고요! 그리고 당일배송으로 받아서 더욱 괜찮았어요!!",5
9791164380381.0,"활자, 사진이 커서 좋았고, 요리과정도 자세하게 설명되어 있어 좋았습니다!!",5
9791164380381.0,목차를 잘 보고 구매를 했어야 되는건데. 애장판이라 해서 주문했는데. 많이 아쉽네요..딱 기본만 원하시는분들은 좋을듯요,3
9791164380381.0,얇은 책 여러권보단 애장판 1권이 더 편하네요. 좋습니다!,5
9791198645937.0,예쁜 도안이 많아요,5
9791198929808.0,기 출판된 <한형선박사의 푸드닥터>를 매우 감명 깊게 읽었습니다. 그리고 한형선 박사와 황해연 약사의 식품재료학 강의도 수강했었는데 새로운 세계였습니다. 많은 도움이 되었습니다. 이번 책이 ‘마스터 클래스‘라니 매우 기대됩니다. 이 책 보면 저도 푸드닥터 마스터가 되려나요?^^,5
9791192366395.0,저같이 물건 쌓아두고 사는 청소 못하는 사람에게 딱 좋은책입니다. 일단 청소방법이 요리 레시피처럼 청소 레시피로 되어 있어서  책을 뭔가 재미있게 볼수 있고 청소도 번거롭게가 아닌 재미붙여 잘 할수 있게 만들어주는 이 책 한권이면 어디 가서 청소 잘한다 소리 들을것 같아요!,5
9791192366395.0,전업주부라 솔직히 티 안 나는 집안일에조금 버거울 때도 있고 그래서 우울할 때도 있었는데필요 도구와 재료는 물론 청소 과정 사진과청소방법까지 꼼꼼히 싣고 있는 책으로청소 주기와 청소에 걸리는 시간까지 기재한섬세함까지 효율적인 청소를 할 수 있어 너무 좋아요:),5
9791186519905.0,구움과자에 관심도 많고 구움과자를 만들때이 방법이 맞는지 아닌지에 대한 의구심이 컸는데저에게 교과서 같은 책이 나와서 좋네요.사진도 많이 첨부되어 있고 설명도 자세하고 좋아요.,5
9788934980599.0,"책 도착하면 얼른 따라 만들어 보고 싶네요. 제목 참 잘 지었어요. ""밥을 지어요"". 어려서 듣던 그립고 정겨운 말입니다. 맞아요. 밥은 짓는 거죠. 쿠쿠하세요 가 아니라 ^^",5
9788934980599.0,힘내세요 여사님♡,5
9788934980599.0,너무나 감동적이고 좋은 책입니다.이책을 보기 전과 보고나서 저의 요리 실력은 백종원이 되었습니다.요리왕 비룡이 부럽지 않다 라고 저에 요리를 드신분들이 이야기합니다.적극추천,5
9788934980599.0,아내에게 선물하려고요.,5
9788934980599.0,오늘 주문했어요 ~~ 기대되네요 집밥 ㅎ,5
9788934980599.0,너무 기대됩니다,5
9788934980599.0,진심이 담긴 책이네요. 저는 요알못이지만 천천히 따라해 보겠습니다^^!,5
9788934980599.0,좋은책 주문합니다~~ 티비에서보니 음식솜씨가 좋으신거같던데 책내용도 기대됩니다,5
9788934980599.0,여자님 성공하시길 미래의 영부인이십니다~!,5
9788934980599.0,사랑하는 이를 위하여~~~~~~~~~,5
9788934980599.0,전자책으로 구매했습니다 요리하는 마음처럼 행복한 삶을 누리시길,5
9788934980599.0,좋아요,5
9788934980599.0,얼른 받아보고 읽고싶네요 감동적인책,5
9788934980599.0,잘 읽겠습닏ㄱㆍ,5
9788934980599.0,따듯한 책 기다리고 있습니다. 대표님 여사님 따듯한밥 드시고 건강하세요. 응윈합니다!♡♡♡,5
9788934980599.0,힘내세요 대표님!,5
9788934980599.0,얼른왔으면~,5
9788934980599.0,감동적이에요. 음식에 대한 정성스런 준비와 고찰. 그리고 마음을 담아내는 숭고하고 멋진일이라는걸 새삼깨닫고 반성하게 하네요. 다 읽고 따라해볼 작정입니다.,5
9788934980599.0,읽으면서 눈물이 나는 요리책은 처음이네요.  너무 아름답고 사랑스러운 한 가족의 이야기가 고스란히 전해져요.  이토록 귀한 요리책을 갖게된 내가  자랑스러워요!,5
9788934980599.0,너무 좋아요내용도 좋고 두 분도 보기 좋아요♡♡♡,5
9788934980599.0,집에서 기본적으로 아주 간단하면서 건강하게 먹을수있는 한식의 기본재료로 만드는 팁이 너무 좋네요~^^과정도 어렵지도 않고 말그대로 집에서 간단하며 근사하게 먹는 기막힌 레시피,5
9788934980599.0,5권 구매했어요. 내용이 너무 좋네요!,5
9788934980599.0,"책 자체가 고급의 화보집 같이 정성 들여 제작되어서, 만족스럽습니다. 내용은 일반적인 요리책 보다 행간의 해석의 여지를 두고 있어서 .. 책을 읽는 것만으로도 힐링이 됩니다. 소장가치가 충분한 책으로, 강추합니다!",5
9788934980599.0,건강하세요~,5
9788934980599.0,읽다보니 정치인의 아내라는 색안경을 내려놓고 김혜경이라는 한여자의 진솔한 모습과 마주하게되면서 따뜻한 정감이 느껴졌다. 내용도 편집도 아름다운 책이다.,5
9791188601547.0,"전기밥솥이라고 무작정 다 되는건 아니고 책에서 권장하는 전기밥솥의 기준은 1L(5.5홉,5인용)이상의 압력 기능이 없는 밥솥이 필수 기준이고 그 외에는 쾌속 기능이나 보온 조리의 온도가 70~72도일 것이란 요소가 있습니다. 집의 전기밥솥 메뉴얼 확인하시고 책 구매를 하시는걸 추천합니다.",5
9791193712481.0,예쁜도안도 많고 사은품인 바늘마개도 귀여워요,5
9791193712481.0,예쁜 도안이 많아서 참 좋아요.,5
9791194033271.0,코바늘 입문하려고 사봤어요. 작품들이 예쁘고 초보 니터들이 뜨기에도 친절해요.,5
9791194033271.0,그림 도안만 있는 책만 보다가 서술형으로 된 코바늘 책을 보니 새로웠어요. 무엇보다 작품의 디테일이 예쁘고 꼼꼼하게 설명이 달려 있어서 좋았습니다! 저 같은 초보자에게는 모든 작품의 영상을 다 볼 수 있다는 것도 너무 좋네요!!,5
9791194033271.0,아직 초보라서 그림도안 볼 때는 맨날 푸르시오했는데ㅠ 동영상 가이드가 같이 붙어 있어서 넘 좋아요. 도안에서도 이해 안 되는 곳 하나도 없이 쉬워요! 최근 산 뜨개 책 중에 제일 만족스러움,5
9791194033271.0,쉽고 설명이 자세해서 좋아요. 뜰 거 많음.,5
9791194033271.0,야닝님 영상을 좋아하는데 책 발간 소식에 그의 도안을 소장할수 있다는 기쁜마음으로 구매했지만 이건 도안책이라기보다는 반드시 동영상을 보고 책을 참고하면서 만들어야하는 일종의 야닝님의 작품사진집 같은 느낌이라 굉장히 실망스러웠습니다. 이런 도안책은 처음이라 당황스럽네요,3
9791194033271.0,"뜨개질이라는 장르는 단순하면서 정적이겠지만, 이 책에 담긴 아이템들은 트렌드함이 공존한 화려한 활동감을 나타내는 거 같아서 저는 개인적으로 너무 만족스럽습니다!!",5
9791194033271.0,뜨개 용어도 도안도 전혀 볼 줄 모르지만 가진거라곤 손재주 하나뿐인 초보니터입니다. 야닝님 영상이 다른분들에비해 설명이 매우 꼼꼼하고 알기 쉽게 해주셔서 diy를 구매해도 함께 들어있는 도안은 버리고 유투브만 보고 따라했었습니다!! 이 금액에 모든 유투브를 볼 수 있어서 너무좋아요♡♡,5
9791194033271.0,아래 리뷰쓰신분 말이 공감되네요.영상보면서 떠야되는 유튜브홍보 책자뜨개서적 중에 사놓고 제일 돈아까운책다들 리뷰보시고 돈아끼세요,1
9791162543917.0,ㅠㅠ 잘못 산 느낌... 좋은 책이지만 좀 더 실용적인 내용을 원했음...,3
9791160078992.0,손으로 만드는 취미도서를 사는 일은 이미 무언가 다 만든듯한 기분이 드는데요. 책을 보면서 직접 만들고 싶은 꽃은 정해져있지만 인간의 한계가 없다는 생각이 들 정도로 감탄했어요. 감동의 꽃선물이 될 것이 분명해서 벌써부터 설레임이 들게 하는 생화보다 더 의미있는 꽃에 행복이 따라옵니다.,5
9791160078992.0,꽃들이 생하같아유.설명도 잘 되여있고 유트브 동영상도 있으니 서술형 설명 보기 힘드시면 영상으로 도움 받을수 있어 더 좋은거 같아유.,5
9791160078992.0,너무 이쁜 작품들 가득해서 책에 있는 재료 다 구매하고 시작한1인입니다~ 너무 잘설명해주신 책인거 알지만(지극히 개인적으로ㅎ)저같은 초보를 위해서 책구매한에 한하여 비용추가(?)를 하시더라도 동영상 패키지가 있었으면 좋겠어요ㅜ 한번씩 몇번 풀었다 떠도 헛갈리는 부분이 있더라구요,5
9791185473673.0,"백종원 류의 한식에서 벗어나 한단계 더 깊은 맛을 내는, 속도보다 정성이 들어간 한식 레시피를 찾는 분에게 추천입니다. 선생님 강의 한번 듣는비용에 비교하면 책 가격과 담겨있는 책 내용은 선생님이 그냥 일반 대중들에게 기부하시는 거라고 생각됩니다. 강추입니다.",5
9791185473673.0,너무 맛있어요! 요리책없이 검색해서 먹을땐어쩐지 뭔가 부족했는데 보고 따라하니 깊은맛이 느껴져요북어나 멸치육수까지는 자신없어서 거기까지는 못했지만똑같이 따라하고 육수는 시중 육수맛내는거 넣기만 해도 확실히 혼자 할때보다 훨씬 맛나요,5
9791190555739.0,요즘 요리에 흥미를 가지고 이것저것 만들어보는데 이 책으로 식재료에 대한 이해도가 생겨 요리하는게 더 재밌어요 많은 재료를 다루다보니 깊게 들어가진 못하지만 전반적으로 두루 살펴보기 좋아요,5
9791190555739.0,한국에는 잘 사용하지 않는 식재료들도 소개 되어 있는 게 인상 깊었습니다,4
9791192366401.0,"이유식 너무 막막했는데 한끼는 토핑, 한끼는 한그릇 이유식 먹이면서 조금은 더 수월해졌어요. 작가님 4년을 집필하셨다고 하는데 찐이셔요. 변비에 도움되는 레시피 덕분에, 저희 아들 10분만에 쾌변했어요^^ 오래오래 이유식의 바이블이 되길요.",5
9791192366401.0,"이유식 시작하기 두렵고 막막한 분들을 위한 길잡이같은 책입니다백지같은 저의 머리를 채워줄 기본 상식은 물론이요,쉽게 따라 할수있는 레시피,둘째 셋째 키우는 엄마들도 몰랐던 지식까지이 책 한권에 다 들어있어요!이유식 즐겁고 쉽게 준비하고 싶으신분들께 추천합니다!",5
9791192366401.0,"내 아이 내 손으로 해먹이고 싶은데 방향 잡기가 어려운 초보엄마, 토핑이유식도 죽이유식도 자기주도이유식도 모두 도전해보고싶은 호기심많은 엄마들에게 추천합니다 ! 토핑이유식부터 죽이유식, 자기주도이유식, 다양한 식재료를 다루는 설명까지 ! 초보 주부인 저는 어른 음식까지 배워갑니다.",5
9791192366401.0,이유식 시작한지 2개월차 아가를 둔 엄마에요. 죽으로만 먹이고 있다가 토핑이유식도 해보고 자기주도이유식도 해보고 싶어서 알아보던 중에 이 책이 출간했지모에요. 바로 예약구매했어요. 책이 생각보다 두꺼운데 그만큼 내용도 알차고 좋아요. 이유식 초보인 저도 자심감이 생기는거 같아요. 추천!!,5
9788998317720.0,정가 13000원인가요? 책에는 정가 4400원이라고 되어잇는데ㅋㅋ핀터레스트에서 충분히 찾아볼수 잇는 도안이지만 한권에 모아져 잇어서 쉽게 찾아보려고 샀어요 근데 도안대부분이 너무너무 심하게 작아서 보다가 사팔뜨기 될것같아요 인터넷에 떠돌아다니는건 확대라도 할수 있지ㅠㅠ,2
9788998317720.0,매우 성실하고 정확한 책이다. 화려한 사진으로 대충 채워진 뜨개질 책과는 차별화되며 예쁜 모티브 예제가 많다.,5
9788998317720.0,이런 자료들 인터넷에 찾아보면 많이 있어서 핸드폰으로 그냥 보거나 한장씩 출력해서 이용했는데 아무래도 책이 한권 있으니까 딱 펼쳐놓고 보면서 뜨개질 하니까 좋네요. 가격도 좋고 잘 샀어요.,5
9788998317720.0,손뜨개 하나씩 떠볼려고 구입했어요.,5
9788998317720.0,코바늘 처음 하는 사람들은 필요한거 같아요!!특이한 이징도 많고 싼가격에 넘 좋은 책 산거 같아요.하나하나 떠 볼려구요. 넘 좋아요. 넘 좋아요!!!,5
9788998317720.0,요즘 레이스뜨개에 푹 빠져서 모티브와 도일리를 이것저것 도전해보고 있어요. 이 책에는 다양한 모티브가 들어 있어서 좋아요. 4개를 기본으로 연결하게 되어 있는데 9개를 연결하니 더 예쁘고 쓰임이 다양해요. 덮개로도 깔개로도 좋아요. 가장자리 모양뜨기가 있어 더 멋진 마무리를 할 수 있습니다,5
9788998317720.0,모티브는 인터넷에 도안이 워낙 많아서 책살 생각을 전혀 안했는데 가격도 착하고 해서 사봤어요.완전 잘 산것같아요. 무조건소장할책이에요,5
9788998317720.0,"책을 받아보니 책정가는 4400원짜리 였음. 초판인쇄인지가 십수년전에 발행한거고이런식으로 많이 할인하는것처럼 판매하는것 적절치 않음, 소비자 기만행위입니다.",1
9788998317720.0,도안이 살짝 적응 안되긴하는데 보다보니까 괜찮아요.,5
9788998317720.0,예쁜 모양이 많네요 ㅎ모티브 4개 엮은 모양도 볼 수 있어 참 좋은데 컬러 부분이 흐릿하게 보이기도 해요.그래도 구입하면 좋으실 거 같아요.평생 보고 딸에게도 물려줄 수 있는 좋은 책이거든요!,4
9788998317720.0,매우 저렴한 가격에 다양한 모티브가 있음초보자에게는 적절함,5
9788998317720.0,알차요 저렴해서 구입해봤는데 알차고 활용도 높아요,5
9788969525888.0,1편에 이어 2편도 구매했는데요쉐프님이 꾹꾹담은 레시피들이 알차게 담겨있네요제가 원하는 국과 밑반찬들이 많이 있어 도움이 될것같아요열심히 따라 해볼께요,5
9788969525888.0,"평소에 셰프님 유튜브를 보며 요리똥손인 저도 제법 맛을 낼 줄 알게 됐습니다 친정 엄마도, 시어머니도, 회사 남자 팀장님도 셰프님 유투브를 보고 요리에 성공하셨다고 하시더라고요. 책으로 보며 찬찬히 요리해보려고 구입했습니다. 어제는 오이김밥을 해서 먹었어요.❤️",5
9788969525888.0,솔직히 나만 알고싶은 특제 레시피~수많은 유명 음식 유튜브분들이 계시지만 김대석셰프님과는 확실히 차별성이 있습니다.항상 요리마다 있는 셰프님만의 특제 비밀소스 한가지~구하기힘든 재료가 아닌 누구나 쉽게 가지고 계시는 재료~따라하기 쉬우면서도 맛도 보장되는 셰프님만의 레시피,5
9788927880585.0,귀요미들 다 이 책에 집합해있음!!,5
9791155362266.0,"살림이 어려운 분들에게 도움이 됩니다. 맞살림, 부부가 같이 하는게 중요하다고 다시한번 느끼게 되네요!",5
9791185473437.0,이거 보고 요리가 안늘면 요리 포기하고 사다 드삼.,5
9791185473437.0,"완벽한 교과서, 참고서라고 생각하시면 됩니다. 이 책 한권이면 완전 초보자로 요리에 입문해서 탄탄한 기초 실력을 갖출 수 있습니다. 실력을 갖추신 다음에 ｀나의 보물 레시피｀로 넘어가시면, 요리 완전 정복!!!",5
9791185473437.0,제목 그대로네요. 요리를 처음 배우려는 자취생에게 필요한 내용이 대부분 다 들어가 있는 것 같습니다. 기본 요리가 이렇게 많았나 싶을 정도로 요리 초보인 저에게는 차고 넘칠 정도네요.,5
9791185473437.0,"살림 5년차 주부지만 여전히 요리는 못하는 일인이에요
요리책 많지만 이 책을 보고 많이 만들어 먹어요 
레시피 대로 하면 기본은 나옵니다 
한번쯤 따라하고 본인 입맛대로 양념 조절하면 
최고의 요리가 나옵니다",5
