ISBN,review_content,rating
9788934972464.0,"인류역사의 흐름을 인지,농업,과학혁명의 단계로 흥미롭게 설명해 놓았다.하지만 종종 들여다 보이는 그의 가치관이나 철학에 일부 동의할 수가 없는 대목들도 있긴 하다. ｀우리는 무엇을 원하고 싶은가?｀란 질문은 ｀무｀에서 ｀유｀로 만든 역사의 원동력이 된 화두이지만 그에 따른 희생도 만만치",4
9788934972464.0,2021_12인류는 단순한 과거의 산물이 아니었다.인간은 장구한 세월의무게를 견뎌냈기때문에 마침내 생존할수있었다.인류의문명은 피비린내 나는 전투와 전쟁같은 운명을 받아들였기 때문에 최후의 승자가 될수있었다.인간의 간절한 모래시계는 좌절과 환희로써 진짜 뜨거운 미래를위해 오늘을 살것이다,5
9788934972464.0,다시 읽는 것을 시작으로 유발 하라리의 책 네 권을 읽기로 했다. 재독은 확실히 많은 걸 제대로 보게 해준다.  워낙 방대한 이야기라서 하나로 묶어 정리하긴 쉽지 않지만 지난 번 읽었을 때보다 훨씬 많은 것이 남았다,4
9788934972464.0,볼수 없는 혹은 보이지 않는 것에 대한 믿음(신념이나 종교라 불러도 되고 정의라 불러도 될것이다)이 결국 사피엔스가 다른 생물종과 차이를 낳고 지금의 세계를 만들었다는 통찰에 정신이 번쩍들었다. 호모 사피엔스에 대한 빅히스토리적 보고서이자 우리 종 스스로를 객관적으로 보게 만드는 책.,5
9788934972464.0,"칼세이건, 리처드 도킨스, 유발 하라리의 책은  지적인 호기심의  충족 뿐만아니라 10차례 이상 읽어 볼 가치가 있다..",5
9788934972464.0,"알고 있는 얘기,때로는 모르고 있는 얘기들이 두루 두루,,,,,",3
9788934972464.0,쉽게 잘풀어쓰신듯합니다.총.균.쇠와 함께 읽으면 더 좋을것입니다.저는 총.균.쇠 먼저 읽고 사피엔스 읽었습니다.,5
9788934972464.0,인류의 역사를 다루다보니 너무 일반적인 얘기가 많고 깊은 내용을 다룰수가 없어 깊이가 없었다.전반적으로 나에게는 좀 아쉬운 책이었다.,4
9788934972464.0,책의 가치에 비해 책값이 매우 쌉니다.,5
9788934972464.0,"사피엔스의 출현을 다루는 1부와 농업혁명의 허구를 다룬 2부는 탁월하다. 평이한 문체로 대서사를 풀어내는 탁월함에 한 표. 하지만 역사시대를 다루는 3부 이후의 서사는 그다지 새로운 이야기가 아니며, 그래서 1, 2부에 비해 몰입도가 떨어진다.",4
9788934972464.0,사실 이 책과 다른 책을 두고 이번에 어떤 책을 읽을까 많은 고민을 했다. 결국 이 책을 선택했다. <코스모스>와 <총균쇠>처럼 빅히스토리를 담고있다는 데 크게 끌렸다. 지극히 취향에 의한 선택이었다. 오랜 시간 인류는 발전을 거듭해왔다. 인류사를 되돌아보는 새로운 관점의 책이길 기대한다.,4
9788934972464.0,이 담대한 대학교수 선생의 나이는 40세 ( 1976 년생 ) !!.....나이가 중요한건 아니라고요 ?... 이런 위대한 저작물 앞에서 우린 어쩌란 말입니까 ?,4
9788934972464.0,역사서중에 이런 명작은 처음이야.,5
9788934972464.0,다른 종에 대한 거침없는 대학살을 통해 마침내 이 행성을 '접수'해버린 '사피엔스'라는 종에게 이 책은 조용히 묻고 있다. '너 자신을 아느냐'고. 우리의 과거를 아는 것은 우리에게 다양한 가능성이 존재했으며 앞으로도 존재한다는 것을 알기 위함이다. 사피엔스의 미래는 온전히 우리의 책임이다.,5
9788934972464.0,"첫 부분의 강한 임팩트가 250페이지 정도로 넘어가면서 이상한 기류가 보이며, 300페이지를 넘어가면 현저한 체력저하가 느껴지는 교묘한 글이 이어지고, 마지막엔 힘없는 결말에 이른다. 유발 하라리는 우선 체력을 기르는 것이 좋겠다.",4
