구분,ISBN13,review_content,rating
인문학,9788901241739.0,쉬운 설명과 작가의 경험담 그리고 재밌는 상상력이 어우러져 즐겁게 읽었다 그리스로마신화 입문용으로 좋은 책,4.0
인문학,9788901241739.0,진짜 두껍다 천천히 읽어나가야될듯,5.0
인문학,9788901249599.0,"하나하나의 법칙 자체도 의미 있지만 모든 법칙은 ‘질서’와 ‘혼돈’, ‘의미’와 ‘책임’이라는 키워드로 대변될 수 있고, 이러한 큰 흐름 안에서 우리는 법칙들을 이해하고 수용하고 각자의 상황에 맞게 적용하고 변주할 수 있다.",5.0
인문학,9788901249599.0,임상심리학자가 아닌 이데올로기의 신봉자로서 여전히 보수주의라는 이념에 메몰되어 상대 이념을 인정하지 않는 태도는 전작인 12가지 인생법칙과 동일하다.삶이 혼동과 질서의 경계에 서 있듯이 작가도 이념간의 경계에 위치하여 상대를 포용하는 자세를 갖기 바란다.,2.0
인문학,9788901249599.0,"나에게 그는 또다른, 정말 내게 필요했던, 아버지다.",5.0
인문학,9788901249599.0,어께를 펴고 똑바로 서서 이 책을 기다리고 있겠습니다.,5.0
인문학,9788901249599.0,인류의 장구한 역사 가운데 누군가는 했어야할 일을 피터슨교수가 총대를 메고 해냈다. 그것은 바로 인생에 관해 해설하고 인생을 살아가는 매뉴얼을 제시해주는 일이다. 많은 사람들이 실패했던 그 일을 피터슨은 능숙히 해낸다. 그것도 인간이해와 맞닿아 있는 심리학의 명료한 언어로 말이다.,5.0
인문학,9788901249599.0,간결하고 건조하다. 잘 쓰였다기보다는 효과적으로 설계된 느낌이다. 학자다운 글은 아니지만 학자가 아니라면 이렇게 호응을 받지 못했을 것이다. 긍정/부정 모두 담아 매력적이다.,4.0
인문학,9788901249599.0,한국에 딱 100권 있는 친필사인본을 구해주신 알라딘께 감사합니다. 사랑합니다.램프를 깨끗하게 닦고 예약본을 결제하고 반짝반짝하게 문지르며 기다릴게요.,5.0
인문학,9788901249599.0,"피터슨 교수님 이번 책 읽고, 인생 바꿔볼게요!!!",5.0
인문학,9788901249599.0,무친 엄청 설레~~~,5.0
인문학,9788901249599.0,책이 번역되어 출간된다는 소식에 정말 기대되었습니다. 아쉽게도 번역본이 다소 이해를 저해합니다... 원어를 추천드립니다.,1.0
인문학,9788901249599.0,"인생의 롤모델, 책구매를 통해 조금이라도 감사한 마음이 전해지기를",5.0
인문학,9788901249599.0,히히 설렌다,5.0
인문학,9788901249599.0,지난 몇년 그는 삶과 죽음 사이에서 육체적.정신적 우겨쌈을 지나왔다. 그리고 다시 부활했다.  한층 깊어진 한 인간의 성숙해진 아포리즘의.향연..,5.0
인문학,9788901249599.0,처음으로 예약구매 했네요! 기대 됩니다,5.0
인문학,9788901249599.0,전작에 못미치는 내용의 부실함 그보다 더한 번역.번역자의 노력이 있기에 정말 왠만하면 그냥 참고 넘기려 했으나 선을 넘기에 시간내서 평 남깁니다.덕분에 원서와 비교해 가며 하나하나 다시 읽어보는 중입니다.부탁입니다. 다음번엔 다른분께 번역 양보해 주세요!,1.0
인문학,9788901249599.0,인터넷상의 청년들의 아버지라 불리는 피터슨 교수.바로 받아서 읽는 내내 그의 철학과 신념이 다시한번 위로와 채찍질을 하게 한다.,5.0
인문학,9788901249599.0,넘나리 기대됩니다ㅠㅠㅠㅠㅠ제발제발제발,5.0
인문학,9788901249599.0,후기가 늦었지만  ...  제가 읽는다는것을 알고  빌려달라는 후배가 있네요 ...종종 책을 보고나면   바꿔 보기도합니다.저도  찬찬히 읽는중인데 ..그만큼 좋은책 !!,5.0
인문학,9788901249599.0,12가지 법칙도 인상깊게 읽어서 예구했어요! 친필 사인본 받을 수 있길!!!,5.0
인문학,9788901249599.0,친필싸인‘은 당연히! 없었다. 그러면 그렇지 내가 무슨 요행을 바라다니...이것도 피터슨의 가르침인가!!! 아 책을 읽지도 않았는데 벌써 가슴이 웅장해진다...!,5.0
인문학,9788901249599.0,예구했습니아 ㅠㅠ 제발 친필사인 받을수 있길 ㅠㅠㅠ,5.0
인문학,9788901249599.0,"재밌게 읽었다.  [12가지 인생의 법칙] 이상을 기대 했는데, 개인적으로 전작이 더 도움이 많이 되었다는 개인적 아쉬움이 남는다. 피터슨 교수의 특유의 관점은 언제나 놀랍고 경의롭다.",4.0
인문학,9788901249599.0,친필 사인 진심으로 받고 싶다..ㅠㅠ,5.0
인문학,9788901249599.0,얼른 읽고싶다.,5.0
인문학,9788901249599.0,"예약구매완료, 기대중!!!!!!!!!!",5.0
인문학,9788901249599.0,안봐도 완벽하기에 선 별점 5점 후기 남김니다.,5.0
인문학,9788901249599.0,주문했어요~그의 기운을 받을 수 있기를 간절히 바래봅니다.,5.0
인문학,9788901249599.0,기대됩니다,5.0
인문학,9788901249599.0,이게 현대 예술아닐까...?,5.0
인문학,9788901249599.0,이 책이 왜 그렇게 유명한지 잘모르겠음. 누구의 평처럼 성경을 기반으로 한 자기개발서. 그 이상도 그이하도. 조던피터슨으 책은 이 한권으로 끝내고 다른 책은 구입하지 않을 듯.,3.0
인문학,9788901249599.0,피터슨 코인 떡상 가즈아 ~,5.0
인문학,9788901249599.0,한번 쯤 읽어볼만한 책. 앞 부분에 저자 스토리에 제일 기억에 남는다,4.0
인문학,9788901249599.0,기독교적 관점에서는 다소 불쾌하지만무의미한 고통에서 빠져나오는데 도움이 되었다.피터슨은 최고의 학자다.,5.0
인문학,9788901249599.0,친필사인당첨 기대합니다!,5.0
인문학,9788901249599.0,제 삶을 바꿔준 교수님이기에 믿고 구매합니다,5.0
인문학,9788901249599.0,귀한 신작 감사드립니다. 천재의 글을 만날 수 있어서 행복합니다. 독자들께 이 책을 읽기 전에 먼저 전작을 읽으시기를 추춴합니다.,5.0
인문학,9788901249599.0,"친필 사인본에 낚여서 실물로 책을 구매했는데, 판형이 좀 큰 듯싶네요. 지하철 출퇴근 하면서 읽으려고 산 거거든요. 페이지 수가 많아서 그런 거겠지만. 핸디한 느낌은 아닙니다. 사인본도 안 오고 망. 내용은 좋으네요.",5.0
인문학,9788901249599.0,"잘 받았습니다.약간의 스크래치 등은 어쩔 수 없다 생각하고내용에 집중해볼랍니다~!!책 디자인 및 종이질, 편집 등에 상당한 공을들인 듯 보여 만족합니다.싸인본 받으신 분들이 부럽 부럽~ ^^",4.0
인문학,9788901249599.0,"전작과 비교했을 때 읽기가 꽤나 힘들었다. 꾸역꾸역 곱씹어보며 읽기를 마쳤어도, 전작에서 느껴진 감동과 여운에 미치지 못했다. 리뷰들을 보니 번역이 이상하다는 평이 많은데 그 때문인지, 혹은 저자가 바쁜 일상과 병투과정에서 완성한 책이라서 그런지는 모르겠다.",3.0
인문학,9788901249599.0,ㄹㅇ 엄청 기대된다,5.0
인문학,9788901249599.0,번역 상태가 좀 별롭니다...,3.0
인문학,9788901249599.0,친필싸인 오나요!!!,5.0
인문학,9788901249599.0,예약 구매 완료. 친필 싸인 제방 ㅠ,5.0
인문학,9788901249599.0,"제2의 아버지, 피터슨 전작에서는 나를 일으켜 세워줬다면 이번 작에서는 나에게 입을 옷과 양식을 준것같다.그에게 감사하다는 말을 꼭 전하고싶다.",5.0
인문학,9788901249599.0,친필사인본 감사합니다!ㅠ 교수님책 소중히 간직하며 읽겠습니다^^,5.0
인문학,9788901249599.0,넘 좋은 것인데요. 친필사인 가챠 !!!,5.0
인문학,9788901249599.0,친필사인본 주세요ㅠㅠ,5.0
인문학,9788901249599.0,친필사인기원,5.0
인문학,9788901268354.0,리뷰없음,0.0
인문학,9788901269092.0,좋은 책 만들어 주셔서 감사합니다.,5.0
인문학,9788901271422.0,리뷰없음,0.0
인문학,9788901272085.0,번역 좀 제발 생각하고 하세요. 진화의 핵심 기제인 자연선택은 진화과정 중에 나타나는 돌연변이만큼만 좋은 것이다. 이게 번역입니까? 심지어 제일 첫 문장입니다. 최호영씨 제발 생각하면서 밥 벌이 하시기 바랍니다,1.0
인문학,9788901272085.0,번역체가 티나서 읽기 쉽지 않습니다. 내용도 특별한지 모르겠어요. 그동안 봐온 인지심리 지식들을 짧게 붙여다 놓은 느낌? 심지어 번역은 파파고에 돌려서 바로 출간한게 아닐까 싶을정도 입니다.기대 많이 했는데 조금 실망스러워요. 구매하기 전에 도서관에서 먼저 읽어보시길 바랍니다.,2.0
인문학,9788901279350.0,내용은 좋으나 번역이 매끄럽지않아 가독성 떨어지네요.,2.0
인문학,9788901279350.0,‘나는 왜 어떤 이야기들에 끌리는가‘에 대한 해답을 찾을 수 있었다. 이제부터 소설을 읽을 때 이 책의 내용들이 떠오를 것 같다. 작가 지망생이 아닌데도 아주 재미있게 읽었다.,5.0
인문학,9788901279350.0,이런 책은 사야지 바로,5.0
인문학,9788901279350.0,작가가 글을 쓰면서 놓칠 수 있는 독자가 원하는 것을 콕 짚어 알려주는 포인트들에 무척이나 공감이 되었습니다.,5.0
인문학,9788901279350.0,사실 글쓰는 입장에서는 내면의 긴장감을 관찰해야 하는게 여간 귀찮은게 아니다 하지만 이걸 반복해서 체화한다면 더 나은 글쟁이가 될 수 있다고 믿는다,5.0
인문학,9788901279350.0,"이 책은 제목부터 상당히 매력적으로 다가왔습니다. 호기심 마력에 끌려 개괄적 내용 보고 구매, 만족!. 현 작가님들도 포함해 아마츄어, 글쓰기 입문을 소망하면 필독이 좋겠다고 생각했어요.번역의 의역이나 직역(번역의 어색함?일 뿐)은 저서를 헤아린 的確하고 심도있는 역작으로 사료됩니다.",5.0
인문학,9788901280486.0,리뷰없음,0.0
인문학,9788901280516.0,마음이 혼란스러울때 차분히 읽기 좋은 도서입니다. 소장해두면 좋을 책입니다.,5.0
인문학,9788901280516.0,나를 옭아맸던 것이 외부가 아닌 나였다는 것을 깨닫게 해주는 책이에요. 세상이 날 괴롭게 했던 것이 아니라 내가 누르고 있던 그리고 외면했던 내 마음이 불현듯 올라와 알아달라고 노크했다는 것을 알았어요. 내 마음을 놓아주는 여정의 책이에요.,5.0
인문학,9788901280776.0,"책을 읽는데 누군가를 향해 가고 있는 것만 같은 기분이 들었어요. 서로의 세계를 알아가는 법을 다룬 책이자, 그러기 위해 기꺼이 내 마음을 여는 법을 기록해낸, 정말 보기 드문 수작입니다. 감탄하며 읽었고 많이 배웠어요.",5.0
인문학,9788901283371.0,리뷰없음,0.0
인문학,9788901285894.0,부모나 교사들은 꼭 한번 읽어봐야 할 내용.교육적으로 새로운 내용은 별로 없다.하지만 여태껏 강한 저항에 부딪혀오던 지도 방향에좀 더 근거가 생겼다는 것뿐.스마트폰과 sns의 해악은 이루 말할수 없다. 특히 청소년들에게는.하루라도 빨리 법안이 발의되어 아이들을 지킬 수 있어야 한다,4.0
인문학,9788901285894.0,"심증이 물증이 되는 놀라운 순간이었습니다.막연히 스마트폰을 많이 하면 안 좋을 것이라고 생각했는데, 이 책을 보면서 왜 안 좋은지, 어디서부터 문제가 발생한 것이지 깊이 생각해보는 시간이 되었습니다. 아이들의 교육과 미래세대를 위해 고민하시는 분들은 반드시 읽었으면 좋겠습니다.",5.0
인문학,9788901285894.0,아이들과 소통하는 직업으로서 책임감을 가지고 구매합니자,5.0
인문학,9788901285894.0,다 같이 한번 생각해볼 문제 인 듯,5.0
인문학,9788901285894.0,Z세대가 어떤 점에서 이전 세대와 다른지 탁월하게 설명하는 책. 나중에는 이 책을 둘러싼 논쟁의 초점이 스마트폰의 위험성에서 Z세대의 기원으로 옮겨갈 것.,5.0
인문학,9788901287171.0,리뷰없음,0.0
인문학,9788901288475.0,리뷰없음,0.0
인문학,9788901289328.0,리뷰없음,0.0
인문학,9788901289878.0,리뷰없음,0.0
인문학,9788901289885.0,리뷰없음,0.0
인문학,9788901289892.0,리뷰없음,0.0
인문학,9788901289908.0,리뷰없음,0.0
인문학,9788901289915.0,리뷰없음,0.0
인문학,9788920051920.0,리뷰없음,0.0
인문학,9788925574356.0,리뷰없음,0.0
인문학,9788925574615.0,리뷰없음,0.0
인문학,9788925574868.0,리뷰없음,0.0
인문학,9788928630066.0,"일단은 유용하다. 이 책을 과격하게 보느냐, 온건하게 보느냐에 따라 자신의 신앙좌표도 알 수 있을듯.",5.0
인문학,9788928630066.0,비신학 전공자가 봤을 때 약간의 어려운 단어가 몇 개 섞여 있지만.....  성서학 입문서로는 굉장히 좋은 책이라 생각들어요신학교 들어가기 전 학생이라면 꼭 한 번 보시기 바랍니다 ^^,4.0
인문학,9788928630066.0,예상과 다르게 진행되지만 유익하다,5.0
인문학,9788930040211.0,리뷰없음,0.0
인문학,9788930040471.0,부르디외를 세계적인 사회학자로 발돋움할 수 있게 해준 저서 중 한 권이 바로 이 책 ‘언어와 상징권력‘이다. 김현경 선생의 번역으로 믿고 볼 수 있는 것도 복이다.,5.0
인문학,9788930040471.0,당연히 일상생활과 가장 근접해있는 언어를 통해 구별짓는 권력에관한 사회학적접근과 이에대한 사유의 환기를 사색하게되는 시간을 가질수있어서 개인적으로 짙고좋은시간이었습니다.,5.0
인문학,9788930040471.0,"말하기란 단순한 언어의 발신이 아니고, 상징권력(상징 폭력)이 매개하는 하나의 권력 행사라는 이야기네요. 언어 자체보다는, 그 기저에 있는 상징적 자본이 중요하다는 겁니다. 더불어, 발화를 가능케하는 수행적 발화, 권위, 승인의 문제도 언급합니다.",5.0
인문학,9788930040471.0,믿을 수 있는 번역,5.0
인문학,9788930319485.0,리뷰없음,0.0
인문학,9788931003710.0,논리적 사고력이 어째 지금보다 그시대가 나았을까요,5.0
인문학,9788931003710.0,이 책은 다독이 필요한 책이다. 그럼에도 일독을 하였을 때 정신적으로 큰 도전과 성장을 경험케 한다고 생각한다. 그리고 인생을 바라보는 새로운 시각을 갖도록 해준다. 적어도 자신의 삶을 보다 객관적인 시각에서 인식할 수 있게해준다는 측면에서 이 책이 가지는 가치는 증대된다.,5.0
인문학,9788931003710.0,한페이지 한페이지 말 한마디가 만번의 숙고 끝에 나온 것 같은 기막힌 논리 입니다.,5.0
인문학,9788931003710.0,철학이 궁금하다면 읽기 시작해야 할 책,5.0
인문학,9788931003710.0,"이 책은 플라톤의 대화편의 일부로 서양 철학의 위대함을 보여주는 책으로, 약간 번역이 불분명한 부분도 있지만, 부담없이 플라톤 철학을 맛볼 수 있는 기회를 주는 책이라고 할 것입니다. 학생들에게 철학 입문서로 추천할 만 합니다.",5.0
인문학,9788931003710.0,지성인의 정신세계를 탐독하는 재미. 그의 산파법과 논리의 흐름에 따라가다 불현듯 느끼게되는 희열. 해설의 보충으로 알게되는 지성인 또는 한 인간으로서 가져야할 참된 삶과 용기의 의미. 이 책을 읽었던 시간조차 귀중하게 느껴진다. Thanks!~^^♡,5.0
인문학,9788931003710.0,"서양의 철학에 대해 궁금을 했었는데...
이 책은 서양철학의 교과서 같은 책이",4.0
인문학,9788931003710.0,읽으면 읽을수록 그 가치를 느낄수 있는! 심플하게 잘 꾸며졌읍니다.,4.0
인문학,9788931003710.0,"내면의 깊은 울림을 경험하고싶다면, 이 책을 추천한다.",5.0
인문학,9788931003710.0,"책표지와 가격, 내용 즉 번역의 삼박자를 고루 갖춘 좋은 책. 소크라테스의 쿨함과 사랑스러움(?)을 확인할 수 있는 멋진 기회. 소크라테스는...그야말로 매력적인 남자이다.",5.0
인문학,9788931003710.0,30대 늦은 나이에 읽게되었지만 그래도 지금이라도 읽게 되어 감사하고 감사하다~^^,5.0
인문학,9788931003710.0,두번째 읽어가니 보이기 시작:  논리 정연한 소크라테스의 지혜,5.0
인문학,9788931003710.0,좀 읽기 어려워요 ㅠ,3.0
인문학,9788931003710.0,소크라테스...서양 철학의 궁금함이 풀리는 책...,5.0
인문학,9788931003710.0,마흔이 넘어 이제야 소크라테스를 제대로 알게 되었다.,4.0
인문학,9788931003710.0,인문독서의 시작!,5.0
인문학,9788931003710.0,"옳음에 대해 의연하고 차분하면서도, 당당한 그의 태도는 많은 걸 생각하게 한다.",5.0
인문학,9788931003710.0,소크라테스도 논리보다는 말빨로 이길려듯한 느낌 이건뭐지~,5.0
인문학,9788931003710.0,소크라테스가 어떻게 변명하는지 봅시다. 반정도 읽었는데 문장 쉽게 잘 써져서 괜춘네요.,5.0
인문학,9788931003710.0,벌써 3번째 보고있습니다..근데 원전 번역이 아니라 아쉽네요..,4.0
인문학,9788931003710.0,"아직잃어 보지는 않았지만 그래도 열심히 익ㄹ어 보려고 해요,계절이 계절이니 만큼 한번 열심히 !!!~~~~",3.0
인문학,9788931003710.0,역시 서양철학의 고전갑 소크라테스,5.0
인문학,9788931003710.0,머리에 쏙쏙 들어오고 문장이 좋다,5.0
인문학,9788931003710.0,소크라테스의 산파술에 다시한번 놀랐다 역시 소크라테스,5.0
인문학,9788931003710.0,"마음에 지혜를 주는 책입니다.
강추~",4.0
인문학,9788931003710.0,"철학적 사고를 하는데 굉장한 도움이 되는 것 같습니다.
책 표지도 참 깔끔합니다",5.0
인문학,9788931003710.0,고전중의 고전입니다.읽으면 읽을수록 왜  우리가 고전독서를 해야는지 알려줍니다,5.0
인문학,9788931003710.0,친구가있을까?,4.0
인문학,9788931003710.0,파손없이 배송되서 좋아요~,4.0
인문학,9788931003710.0,"철학을 항상 어렵고, 공부를 해야한다는 편견을 깨준 책이라고 생각합니다. 특히 소크라테스의 통쾌한 반론과 상대방이 스스로 깨닫게 하는 대화법에서는 묘한 희열감도 느낄 수 있었습니다. 철학적 사고를 스스로 가지게끔 해준 소크라테스에게 고마울따름입니다.",5.0
인문학,9788931009736.0,방탄소년단 덕에 좋은 책도 읽게되네요.. 결제하러갑니다 슝슝,5.0
인문학,9788931009736.0,방탄소년단 신곡을 기다리며 ..... 미리 읽어보려 구매하네요나를 자꾸만 공부시키는 방탄소년단!!!나를 좀더 좋은 사람으로 만들어주는 존재입니다,5.0
인문학,9788931009736.0,방탄이들덕분에 좋은 공부 하네요.저에게 도움이 될것같아요.,5.0
인문학,9788931009736.0,융의 전반적인 사상의 흐름을 잘 정리했다. 쭉 읽어보기 좋다.,5.0
인문학,9788931009736.0,탄이들 덕분에 강제 철학공부하게 됐숨돠!,5.0
인문학,9788931009736.0,방탄소년단 덕분에 좋은책 구매했습니당,5.0
인문학,9788931009736.0,"심리학적으로도 철학적으로도 공부가 되는 책이었습니다. 어려운 부분이 있는 것도 사실이지만, 전반적으로 유익한 책입니다.",5.0
인문학,9788931011623.0,책 내용은 훌륭하나 번역이 제대로 안된 듯 합니다문체가 어수선하고 내용 정리가 명료하지 못합니다내용이 어려워서 번역의 어려움이 있었다고 이해하고 싶지만 출간된지 오래된 책을 그동안 제대로 수정도 안하고 이렇게 번역해서 판매해도 되는 것인지.. 씁쓸합니다,3.0
인문학,9788931011623.0,"소유냐 존재냐 , 나는 왜 무기력을 되풀이하는가 까지 읽고 저자의 다른 작품이 궁금해져 구매하였으나 기대에 미치지 못하는 책. 보편적이거 인류애적인 사랑에 대해 이야기하는 것은 좋으나 너무나 보수적이고 전통적인 여성상을 바탕으로 이야기가 전개되어 시대에 맞지 않는 다는 느낌이 든다",3.0
인문학,9788931011623.0,사랑의 유통기한이 짧은 사람에게 권하고 싶다. 사랑을 본능의 발현이라 생각한다면 이 책을 통해 그 개념을 바꿀 수 있을 것이다. 사랑은 결심이다.,5.0
인문학,9788931011623.0,"개정5판이라면, 오탈자나 오역 등도 수정된 것인지 궁금하네요.",5.0
인문학,9788931011623.0,표지가 예뻐졌는데 대신 판형이 작아져서 펼쳐서 읽기에는 오히려 불편해졌네요.,4.0
