구분,ISBN13,review_content,rating
청소년,9788932308470.0,"장석주작가의 쉽게 풀어쓴 ｀도덕경｀을 읽고 ｀도덕경｀을 읽고 싶었는데, 바리스타과정 배우러 가서 옆의 책꽂이에서 꺼내 읽고 구매를 결정했다. 순간 순간 언제나 새롭게 다가온다.",4.0
청소년,9788932308470.0,노자님 철학은 정말 대단한것 같다는..,5.0
청소년,9788932308470.0,바람에 몸을 맡기고 두둥실 살아가라 !!,4.0
청소년,9788932308470.0,잠자기전에 스탠드를 켜고 3~4섹션씩 읽어보는책..욕심이라는걸 조금은 소금처럼 절여서 그 부피를 작게 만들어주는 노자가 들려주는책.. 계속계속 읽어야 한다. 욕심이 내 정신을 지배하기 전에!,5.0
청소년,9788932308470.0,"저자께서 실제로는 더 높은 경계에 있지만, 독자의 수준을 고려해서 말을 아끼신 것 같다는 느낌을 받는다. 니까야, 도마복음과 함께 인류의 축복이라 할 수 있는 경전인 도덕경을 우리 말로 번역해주셔서 그저 감사드릴 뿐이다.",5.0
청소년,9788932310664.0,리뷰없음,0.0
청소년,9788932317632.0,"합본이 저렴하면 구입했을텐데, 가격 합계가 똑같으니 분권을 살께요.",3.0
청소년,9788932317632.0,어렸을 때는 너무 어렵게 읽었었는데 커서 읽어보니 많은 생각을 하게 만드네요. 소피의 세계하면 파란색의 표지가 먼저 생각나지만 개정된 책 표지는 독자들로 하여금 더 친숙하게 다가갈 수 있게 만드는 것 같아요.,5.0
청소년,9788932317656.0,리뷰없음,0.0
청소년,9788932317663.0,책속의 책속의 책속의 책,4.0
청소년,9788932317663.0,지금 일고 있습니다중학교때사춘기시절 철학에 관심이 많았는데 그때 이런 책을 읽었으면 사고의 깊이가더 확장됐을 거란 생각이 듭니다재밌게 잘 읽힙니다많은 분들이 읽었으면 해서 글 올립니다강력 추천합니다,5.0
청소년,9788932317663.0,"집에 이미 예전 버전이 한 권 있는데도, 윤예지님 일러스트레이션 때문에 다시 삽니다.",5.0
청소년,9788932317663.0,"고등학교 때 독서인증으로 읽었던 기억이 나네요. 당시에는 공부하는 기분으로 읽어서 그런지 몰라도 큰 재미를 못 느꼈었는데, 지금 읽으니 또 느낌이 다릅니다. 철학이 이토록 흥미로운 것이던가를 깨닫게 해주는 책. 철학 입문의 정석이라 불러도 손색이 없는 것 같습니다.",5.0
청소년,9788932317663.0,400p가량 읽었다 철학 입문서로도 쉽게 읽히지만 소설로써도 흥미로운 전개이다 400p이후 스토리가 매우 궁금하다,5.0
청소년,9788932317663.0,철학에 대해서 전반적으로 알 수 있었다.,5.0
청소년,9788932317663.0,철학입문서,5.0
청소년,9788932317663.0,철학개괄서의 고전이죠. 그냥 읽다보면 철학적 사유를 할수있는 바탕을 가질수 있습니다.,5.0
청소년,9788932317663.0,"왜 이렇게 높은 평가를 받는 책인지, 솔직히 잘 모르겠다. 비전공자로서의 내 철학 지식이 일천해서인지, 전공자로서의 내 문학적 자부심?자만심이 높아서인지...내가 주는 2점은 오롯이 마음에 쏙 든 표지때문.",2.0
청소년,9788932317663.0,도서관에서 먼저 보고 구매하는 책이에요!재밌고 유익해서 두고두고 읽을 생각 입니다. 아직 절반만 읽었지만 얼른 마저 읽고 싶어요 ㅎㅎ,5.0
청소년,9788932317663.0,1:1 철학 강의와 같은 설명과 호기심을 유발하는 소설의 콜라보. 쉽게 읽을 수 있는 철학 입문서로 강추합니다.,5.0
청소년,9788934906353.0,"배송은 잘 왔구요 
책이 좀 어렵네요. ㅎ",4.0
청소년,9788934906353.0,쉽게 접근할수있는 철학내가 너무 많이 생각해온 것들이 쓰여져있다특히 영혼에 대한 생각그치만 나와는 별로 안맞았던 책이다,3.0
청소년,9788934906353.0,철학을 굉장히 쉽게 이해할 수 있도록 풀어서 적어놓은 좋은 책입니다. 개인적으로는 소피의 세계보다 더 쉽게 읽을 수 있고 철학에 대하여 이해할 수 있어서 좋은 책인것 같습니다.,5.0
청소년,9788934906353.0,철학을 쉽게 풀어놓앗지만 몇번쯤은 다시 봐도 좋을책,5.0
청소년,9788934906353.0,독특한 이력의 철학자 스티븐 로의 철학 파일(philosophy files)입니다. 돼지가 우물에 빠진날을 패러디한 제목은 조금 갸우뚱합니다; 카툰풍의 그림이 있어 다소 어린이 독자 대상인것 같지만 남녀노소 불문하고 철학적 사고에 입문하기엔 논리야 놀자가 떠오를 만큼 괜찮은 책이라 생각합니다.,5.0
청소년,9788934906353.0,오래된 책이지만 이해하기 쉽고 편하게 적혀 있어요.,4.0
청소년,9788934906353.0,쉽고 재미있게 철학에 대해 알려준다.,4.0
청소년,9788934906353.0,굳,5.0
청소년,9788934910527.0,리뷰없음,0.0
청소년,9788934910534.0,리뷰없음,0.0
청소년,9788934918028.0,원작인 세븐 해빗을 능가하는 쉽게 쓰여진 7가지 습관에 관한 좋은 책입니다.,5.0
청소년,9788934918028.0,이런 책은 항상 하는 얘기 똑같습니다.,1.0
청소년,9788934918028.0,도서관에서 빌려보고 소장하고 싶어서 샀어요~ 마음을 다스려주는 것 같아요~ㅎ,5.0
청소년,9788934918028.0,대학교 부교재라서 읽고 있는데 정말 남는게 많은 거 같아요^_^추천이요,4.0
청소년,9788934918028.0,졸업하는 친구들에게 선물하기 좋은 책,4.0
청소년,9788934918028.0,그림과 함께 이해하기 쉽게쓴 책.울 아들들에게도 직접 읽어주려한다,5.0
청소년,9788934918028.0,˝성공하는 사람들의 7가지 습관˝ 책을 구입하여 읽고 중1인 아들을 위해 이책을 구입했어요.. 항상 옆에 두고 읽을만한 책인거 같아요,5.0
청소년,9788934928669.0,어렵게 느껴졌던 화학을 이렇게 바라보고 이야기 나눌 수 있다니! 이게 화학이야? 화학인지도 모른 채 펼친 책의 첫 장.귀여운 브초 가족과 함께 아이와 엄마 둘이서 처음으로 화학 이야기를 즐겁게 나눌 수 있었습니다.앞으로도 침대 옆에 두고 두고 볼 책이 생겨서 기쁜 맘입니다.,5.0
청소년,9788934933922.0,리뷰없음,0.0
청소년,9788934935643.0,리뷰없음,0.0
청소년,9788934936824.0,유럽 전역을 구석구석 샅샅이 누비며 그려낸 2천 년 유럽 역사의 파란만장한 현장...,5.0
청소년,9788934936824.0,방대한 유럽사를 재미있게 요약한 책,4.0
청소년,9788934936824.0,괜찮게 봤습니다,4.0
청소년,9788934936824.0,언젠가는 유럽여행 가지않을까 생각하며 구입한책.ㅋ 전체적으로는 나쁘지 않음.,4.0
청소년,9788934936824.0,한번에 살펴본다는 점은 좋으나 뭔가 편집이 뚝 끊기는 느낌...,3.0
청소년,9788934936824.0,유럽의 모든 것을 만화로 부담없이 읽게된 책....,5.0
청소년,9788934941378.0,책의 내용도 훌륭하지만 수록된 풀컬러 사진들 만으로도 소장가치가 충분한 천문한 교양서 입니다. 작가분의 유튜브 채널도 꼭 찻아보세요. 정말 높은 퀄러티의 알찬 영상들이 주마다 올라옵니다. 천문 분야에서는 대한민국 최고의 과학 유튜버라 생각합니다.,4.0
청소년,9788934942450.0,리뷰없음,0.0
청소년,9788934943358.0,리뷰없음,0.0
청소년,9788934946298.0,리뷰없음,0.0
청소년,9788934955177.0,"이 책에서 이야기 하는 건, 양자컴퓨터는 우리 인간의 근본적인 문제를 해결하는 요술방망이다. 알라딘의 요술램프 격이다. 카쿠의 책을 읽다보면 고개를 끄덕이며 이해는 하지만, 읽고 난 후, 남는 것이 없다.모르겠다. 내가 아직 수준이 떨어져서 그런지...",3.0
청소년,9788934955597.0,리뷰없음,0.0
청소년,9788934956396.0,오랜만에 이 책을 보니 너무 반갑네요. 대학 때 동아리 회장이었던 선배의 책이 당시 교양 과학서 시장의 문을 열었던 것으로 기억합니다. 지금도 관련 분야에서 일을 하신다니 참 다행이고 기쁜 일입니다. 출간 당시 초판본도 가지고 있지반 복간본도 다시 구입해야겠습니다.,5.0
청소년,9788934956969.0,"생각보다 책이 커서 놀랬네요 ㅎㅎ 과학잡지를 읽는 느낌이랄까?ㅋ
읽고나면 똑똑해진 기분이예요 ㅎ",5.0
청소년,9788934956969.0,도킨스 거라 바로 구매. 그냥 만족할 정도임. 고등학생 이상이면 거의 아는 내용들이지만 도킨스가 강의하듯 생생한 느낌은 좋았음. 삽화도 깔끔하고 괜찮음.,3.0
청소년,9788934956969.0,청소년용인 줄 알았더니 쉽지 않다. 출판사는 무슨 깡으로 이걸 청소년 등급으로 우기는지.  차라리 중저가 종이를 써서 가격을 내리고 과학입문서라고 대대적으로 광고를 때리는 게 낫지 않나,5.0
청소년,9788934956969.0,나름 알기쉽게 쓰여진 책~ 일러스트가 책을 소장하고싶게 만든다.,4.0
청소년,9788934956969.0,친절한 도킨스 씨&아름다운 매킨 씨=현실의 마법! 아이와 같이 봐도 좋을 책입니다.,5.0
청소년,9788934956969.0,"이 책은 우리가 살아가고 있는 모든것에 대해 다룬것이고, 우리들이 궁금해했던 것들의 답변이 있기도 하고, 중요한 사실들이 제시됨으로서 우리가 현실을 보다 잘 파악하는데 핵심이 있네요. 그리고 풀컬러!!",5.0
청소년,9788934956969.0,샤머니즘이 지배하는 우리나라(이게 과연 나라인가 의혹이 들어 쓰면서 멈칫하긴 했으나 그렇다치고)꼴을 보니 더 일독이 절실해지는 지점인 듯 하다.,5.0
청소년,9788934956969.0,도킨스가 종교근본주의의 대한 대항으로 진화론과 객관적 과학인 현실을 마법으로 비유하였다. 도킨스 책 치고는 매우 쉬워서 잘 읽히며 삽화도 많아 중고교생도 읽을만하다. 도킨스를 쉽게 접하고 싶다면 이책이 시작으로 좋을 듯 하다.,4.0
청소년,9788934956969.0,리처드 도킨스의 리얼리즘... 추천합니다.,5.0
청소년,9788934956969.0,"일단, 대학생인 나에게 ｀내용만｀ 봤을땐.. 그저그럼.. 다 아는 것들. 그러나, 눈이 호강한다. 일러스트가 진짜 흥미롭다. 내용을 읽기전에 일러스트부터 보고, 내용유추하는 것이 더 재밌다. 초,중학생들에게 추천",4.0
청소년,9788934956969.0,리처드 도킨스의 책은 평생을 살아가는 지표가 될 수도 있고..독이 될수도 있다..진실이란 때로 잔인한 것이니까..초등 6학년인 딸아이 주려고 샀다가 내가 신나게 읽고 있는 책..강추~~^^,5.0
청소년,9788934956969.0,리차드 도킨스의 책이 바로 가슴 뛰는 마법이다. 한국의 더 많은 사람들이 그의 책을 읽기를....,5.0
청소년,9788934956969.0,과학이 멀리 있는게 아니라 지금 우리와 늘 같이 하고 있다는 것을 보여준다,4.0
