구분,ISBN13,review_content,rating
고전,9788901105802,펭귄 클래식 마카롱 에디션이 자꾸 자꾸 생각나 ..ㅠㅠ,3.0
고전,9788901105802,영화보고 내용이 궁금해서 구입...The Lady with the Little Dog. 좋아요,5.0
고전,9788901159942,대단한 톨스토이. 평생의 이야기들을 어떻게 이렇게 디테일하게 재구성할 수 있는지. 책장이 술술 넘어가진 않지만 조금씩 천천히 읽을 만하다. 책장의 재질도 부들부들해서 좋다는.,5.0
고전,9788901181066,그들과 함께 떠나고 싶다.,3.0
고전,9788901181066,뜻 모를 정이 가는 아일랜드,5.0
고전,9788901181707,리뷰없음,0.0
고전,9788901215747,리뷰없음,0.0
고전,9788901215754,리뷰없음,0.0
고전,9788901288284,아주좋은책인데 양장본이 아니라서 많이 아쉽네요,5.0
고전,9788908060401,"작은 포켓이라 휴대에 좋고, 금방 읽을 수 있다. 처세에도 도움을 주는 책.",4.0
고전,9788908062801,리뷰없음,0.0
고전,9788908063075,리뷰없음,0.0
고전,9788925568584,"오늘 작은아씨들  책세트 도착했는데  읽어보고 싶은 책이 였거든요.      읽으면서  영화 장면 사진도  볼 수 있고  정말  소장가치 충분히 있다고 볼수 있어요.  청소년들  어른들  보기엔  좋다고  봄 ㅎ  저는 둘다 세트로 구입해서 무비 아트책, 일반책 포토엽서가  많이 왔어요.  만족합니다ㅎ",5.0
고전,9788925568584,너무너무 읽고 싶어서 구매했는데 사길 정말 잘했다고 생각드는 책. 소장가치 충분한 책,5.0
고전,9788925568584,책 먼저 사고 영화 보러 갔는데 더 좋았어요! 설국열차 볼 때 양갱이 있다면 작은 아씨들 볼 땐 이 책인 거 같습니다ㅋㅋ영화 속에서 사온 느낌이에요. 빨간 책 표지도 예쁘고 금색 제목 로고도 마음에 들어요. 2부까지 번역된 거랑 포토카드도 많아서 좋았습니다! 책 퀄리티 넘 좋습니다!,5.0
고전,9788925568584,영화보고 바로 주문 합니다,5.0
고전,9788925568584,"표지가 밝은 빨강으로 선명하고 판형이 작고 두께감이 크다. 원형을 재현하려 애쓴점은 가상하나 표지 금가루가 너저분하고, 표지뿐만 아니라 내지와 책 군데군데 다 묻어있다. 한정 부록이라는 엽서는 화질이 지옥불에 구워져나온 듯 어두컴컴하고 종이질도 별로라 가격대비 실망스럽다.",2.0
고전,9788925568584,"무적권 사야된다 ,,",5.0
고전,9788925568584,마침 영화로 개봉하고 고전 명작이라 어머니께 선물로 드렸습니다. 어머니께서 책이 예쁘다고 하시며 주변 지인들에게 나눠주게 한두 권 더 사달라고 부탁하셨습니다. 초판본 표지 특별판에 영화 스틸컷을 삽입하여 책이 아기자기합니다. 두꺼운 양장본임에도 상대적으로 저렴한 점도 한 몫 하네요.,5.0
고전,9788925568584,표지에서 금가루가 많이 묻어나오긴 하지만 책은 너무 이뻐서 만족합니다~~,5.0
고전,9788925568584,영화에 나오는 소품그대로 디자인한건 마음에 들었으나...같이 온 포토카드가...이게 작은 아씨들이 제목인지 로리가 제목인지...기대한 것과 달리 샬라메가 잔뜩있어서 이해가 되지 않았다..이거 주인공 작은아씨들이라구요...에이미는 단독 포토카드도 없어...플로렌스 퓨내놔...,3.0
고전,9788925568584,"영화보니 더 사고 싶어져서 당장 구매했어요. 소장가치도 있고, 요즘 주말에 나가기도 힘든데 순삭거리 생겼네요.",5.0
고전,9788925568584,어제 낮에 주문했는데 오늘 12시쯤에 왔네요! 거의 딱 하루 걸렸어요! 알라딘은 정말 배송은 빠른 것 같아요 책도 너무 예쁘고 작은아씨들 도서 충분히 소장가치 있습니다 꼭 사야해요! 포토카드도 정말 예쁩니다,5.0
고전,9788925568584,"영화 보고 책 구매했는데, 진짜 소장 가치 높아서 추천해요!!! 포토카드도 너무 예쁘고 마일리지로 구매한 스틸컷 거치대도 사랑스러워요 ㅠㅠㅠ 영화가 좋았던 분들이라면 더 큰 여운을 느낄 수 있을 겁니다.",5.0
고전,9788925568584,금가루가 많이 묻어나요.. 책 끝 부분은 약간 구겨져있구요.. 책은 예쁜데 좀 아쉬운듯...!ㅠ,3.0
고전,9788925568584,영화를 아직 보진 않았지만 기대가 되네요 책 디자인도 아주 마음에 듭니다 생각 보다 두꺼워서 읽는데 좀 오래 걸릴것 같지만요,4.0
고전,9788925568584,책이 너무두껍고 묵직해서 읽을때 조금 불편하긴하지만 너무 재미나게 보고있는중이고 책표지랑 중간중간 들어가있는 삽화도 너무 이뻐서 정말 잘샀단 생각이들어요,5.0
고전,9788925568584,책표지가 깔끔하니 너무 예뻐요영화보고 너무 좋아서 책도 샀는데 잘 읽었습니다!영화보다 더 세밀한 표현들이 있어서 좋았습니다,5.0
고전,9788925568584,"영화를 보고 읽었는데, 영화판은 압축판이었다면 소설은 확장판이다.",5.0
고전,9788925568584,달리 명작입니꽈?! 영화도 좋았지만 책속의 또 다른 느낌도 좋습니다^^,4.0
고전,9788925568584,흠.. 일단 금박이 떨어져나간게 무척 아쉽네요. 좀 더 딱딱하고 거친느낌의 하드커버였으면 더 고전적이여보이고 좋을텐데 그 점도 아쉬워요. 포토카드가 유광이거나 색감이 더 진하면 좋을 것 같아요. 가격이 올라가더라도 만족감이 높으면 용서되니까요.,4.0
고전,9788925568584,전부터 읽고 싶었던 작은아씨들 책이 도착했습니다.배송도 빠르고 표지도 굉장히 고급지고 예쁨니다.열심히 잘 있겠습니다.,5.0
고전,9788925568584,재밌어요 따뜻하기도하고 술술 읽혀요,5.0
고전,9788925568799,리뷰없음,0.0
고전,9788925568898,리뷰없음,0.0
고전,9788925569154,리뷰없음,0.0
고전,9788930040976,리뷰없음,0.0
고전,9788930083379,번역이 충실합니다. 벅찬 마음으로 읽었어요!,5.0
고전,9788930083379,진정 명서~ 교수님이 하시는 독서토론모임에서 쓰는 교재인데 이번에 삼십퍼센트 할인해서 너무 좋아요!,5.0
고전,9788930083379,고전은 언제나 읽어도 좋다. 교과서에서 보던 ｀만인의 만인에 대한 투쟁｀을 생생하게 읽을 수 있다. 생각이 다른 사람의 의견을 듣는 것은 또 하나의 배움이 되리라. 이 책은 그에 알맞은 책이다.,5.0
고전,9788930083379,"번역이 좋고 용어, 번역어에 대한 역자의 각주도 훌륭합니다. 원문이 너무 어려워서 애를 먹던 중에 큰 도움 받았습니다.",5.0
고전,9788930083386,리뷰없음,0.0
고전,9788930606202,책을 읽다가 번역자에게 존경심이 생긴 것은 처음이다... 한장이 주석만으로 채워진 경우도 심심찮게 볼 수 있다. 플라톤을 읽는다면 당연히 박종현 선생의 역본을 봐야한다.,5.0
고전,9788930606202,읽을수록 빠져들게 되는 서양철학 고전중의 고전. 강추,5.0
고전,9788930606202,국가를 읽고 플라톤을 좀 깊게 파고 싶어 이 책을 골랐어요. 진도가 잘 나갑니다.,4.0
고전,9788930606202,해제와 역주를 보며 역자가 얼마나 신중을 기해 번역을 했는지 알 수 있습니다. 역자가 신뢰가 가요. 실제로 읽는데도 무리없이 잘 읽히고요.  소크라테스의 변론은 단연 이 번역본을 추천합니다.,5.0
고전,9788930606202,변론을 읽으면 참 대단하다는 것을 느끼게 된다,5.0
고전,9788930606202,그리스 철학 입문으로 <소크라테스의 변론>을 봐야지요.,5.0
고전,9788930606202,대학교 교재로 사용되기 때문에 샀습니다. 시중에 나와있는 책들중에 가장 괜찮은거 같습니다. 주석도 괜찮고 해석도 괜찮습니다.,5.0
고전,9788930606233,말해 무엇하겠나. 수천년이 지나도 인류의 삶에 면면히 흐르는 통찰,5.0
고전,9788930606233,"지금까지 나온 <국가> 번역서 중에 가장 원전 번역에 충실한 작품이 아닌가 싶다  천병희의 <국가> 번역은 읽기는 좋으나 가독성에 신경을 쓴 나머지, 원전의 실제 내용과 벗어난 번역들이 간혹 보인다  하지만 이 책은 문장들이 다소 딱딱하게 느껴질 수 있지만 원전의 느낌을 정말 잘 살리고 있다",5.0
고전,9788930606233,분량도 많은데다가 내용도 쉽지 않습니다. 하지만 한번쯤은 읽어볼 가치가 있어요.,4.0
고전,9788930606233,"비문이 많다는 말씀이 있는데, 제가 보기에 책 읽기 난도에 지장을 줄 정도로 심하다거나, 도저히 무슨 말인지 모를 듯한 문장은 없습니다. 헬라스 문법이 복잡하기에, 의역을 하지 않으면 문장이 복잡한 건 어쩔 수 없어요. 의역을 하면 쟁점이 되는 대목에서 불필요한 혼란이 있게 되고요.",5.0
고전,9788930606233,어렵고 두꺼운 책 보면서 일단 기가 죽습니다만 한 번 제대로 읽어보려구 해요,4.0
고전,9788930606233,번역자인 박종현 선생에게 경의를 표하고 싶다. 다른 번역본들도 여럿 있지만 정암학당 번역본이 나오기 전까지는 학술적으로 참고할 수 있는 유일한 한국어 번역서로 남을 것이다.,5.0
고전,9788930606233,철학을 배우는 학생이라면 누구나 읽는:-),5.0
고전,9788930606233,책 읽기가 만만치 않았습니다.,4.0
고전,9788930606233,번역이 우리말이 아님.. 온통 비문 투성이.. 무슨 뜻인지 알 수 없음..,2.0
고전,9788930606233,플라톤의 국가 번역본 중에서는 단연 독보적인 책이라고 생각합니다.,5.0
고전,9788930606233,이책은 유명하죠.ㅎㅎ 내용이 다소 어렵긴 하지만;;,4.0
고전,9788930606233,"이데아와 철인, 그리고 절대국가의 지향. 플라톤 철학의 진수",5.0
고전,9788930606233,"조금은 어렵지만, 플라톤의 사상을 아는데 가장 기본적인 책! 한번쯤은 읽어야 한다고 봅니다.",5.0
고전,9788930606233,백프로는 아니지만 두번 읽었어요. 박종현 선생님 대단해요.,5.0
고전,9788930606233,국가가 어떤 모습을 가져야할지 그리고 인간에게 무엇을 가져야 할지에 대한 좋은 대답을 찾을 수 있을 것입니다.,5.0
고전,9788930606233,"이렇게 하면 잘 살 것이다, 라고 끝나는 플라톤의 역작!",5.0
고전,9788930606233,상상 그이상이다,5.0
고전,9788930606233,역시 어렵다.,5.0
고전,9788930606233,아무런 정보 없이 읽었는데 시간가는 줄 모르고 읽었습니다.이정도 글이 비문 투성이라서 못읽겠다면 뭘 읽나?,5.0
고전,9788930625463,괜찮은 번역,3.0
고전,9788930625463,스피노자 철학을 알아보고자 선택한 책 아직 다 읽지는 안았지만 기대가 크다[에티카 = 윤리학] 이 책을 다 읽고(의미를 이해)으면 스피노자의 철학을 조금이나마 알게 될까???아무튼 기대가 큰 책임에는 틀림없다,5.0
고전,9788931001686,고대 그리스 비극은 비극이지만 내겐 읽기의 기쁨을 선사해 주는 또 다른 비극?(말이 될런지...),5.0
고전,9788931001686,많은사람들이 이야기로만듣고 막상 읽지않는 책인것같다. 직접 읽어야 그 참맛을 알수있다,4.0
고전,9788931001686,"희랍비극의 결정판. 그 시대와 사회상, 형이상학에 대한 고찰. 슬로 리딩의 기쁨.",5.0
고전,9788931001686,강유원 고전강의를 위해사다.. 싼데다가 천병희 번역이다. 나중엔 그리스비극전집을 꼭 사야겠다.,5.0
고전,9788931001686,고전 중의 고전. 감히 말하지만 지금 읽어도 어떤 순간의 반짝임이 보인다. 소포클레스 짱. 그리스 시대에도 잘생겨서 유명했다고.....ㅎㅎㅎ,4.0
고전,9788931001686,오이디푸스 편만 따로 실린걸 읽었는데 이렇게 이어져 있으니 이해하기 좋다.,4.0
고전,9788931001686,소포클레스와 아이스킬로스의 대표작을 담은 책으로 고전 희곡의 정수를 느낄 수 있는 책. 신화를 넘나드는 아득한 고대의 세계가 펼쳐지며 서사의 힘으로 독자를 끌어당긴다. 아가멤논보다 오이디푸스왕부터 읽으면 훨씬 가독성이 좋으니 참고할 것.,5.0
고전,9788931001686,"국가의 법률과 인간의 도리 사이에서 갈등하는 안티고네. 추천합니다.
완역본이라 행 표시 다 되어 있고, 오이디푸스왕과 안티고네가 함께 수록되어 있어 이야기의 맥락을 이해하는데 좋습니다.",5.0
고전,9788931001686,"안티고네 , 세상의 갈등이 다 녹아 있다 . 그리고 파멸로 간다",3.0
고전,9788931001686,모든 이야기의 토대는 고전에서부터 시작된다는 걸 느꼇다,5.0
고전,9788931001686,현존하는 모든 비극의 교과서 같은 책,5.0
고전,9788931001686,그리스 로마신화를 좋아한다면! 소설 외 새로운 문학장르에 도전해보고 싶다면 추천!,3.0
고전,9788931001839,"정언명령을 거부한, 성질과 형이상학을 거부한, 규범과 이상적 이데아를 넘어 
생의 주체인 나라는 본질을 마주하는순간, 우리는 아찔함을 느낀다.
조건도, 묘사도, 심지어 내 생각조차도 스스로의 나를 규정짓진 못한다.
실존이 본질에 앞서기때문에. 
날것그대로의 존재를 마주하는 모두를 위하여!",5.0
고전,9788931001839,지루한 자신의 일상을 환기하고 싶다면 천천히 깊게 읽으며 결국엔 이 책이 자신에게 낯선 무늬를 각인시켰음을 느끼고 화들짝 놀라게 될지도 모른다.,5.0
고전,9788931001839,어렵지만 그만큼 사르트르의 정수를 담은 작품이라고 봅니다. 소설이라기보다는 철학서같지만 가끔씩 이런 독서도 유익하지요.,5.0
고전,9788931001839,치열하고 지독하다,5.0
고전,9788931001839,사르트르를 접하고자 한다면.,5.0
고전,9788931001839,살아있다는 사실... 그리고 존재한다는 사실은 불쾌한거다.,4.0
고전,9788931001839,생각을 너무 많이 하게 해서 머리가 아픈책이다. 어렵고 힘들다..아직 작가도 생각이 정립되지 않은 시기인듯... 모순적인 내용이 많았다.,4.0
고전,9788931001839,"어떤 분이 ˝나의 꿈은 로캉탱과 같은 고급백수˝라고 하길래, 고급백수의 삶이 궁금해 책을 들었다. 얼마 못가 책을 내려놨다. 그 후 다시 <구토>를 접할 기회가 왔다. 이번에는 끝까지 읽었다. 로캉탱의 삶과 사르트르의 마법과 같은 언어에 취해... 이 책은 적어도 두 번 도전해야할 책이다.",5.0
고전,9788931001839,읽는 과정이 쉽지는 않았지만 나름 철학에 한발짝 다가간 느낌.,4.0
고전,9788931001839,"바로 읽히는 책이 아니나 그렇기에 외려 사놓고 서재에 꽂아 두고 읽을 책, 지금이 주문하기에 적기겠다.",5.0
고전,9788931001839,나는 여기에 이렇게 ｀있다｀.,4.0
고전,9788931001839,워낙 유명하죠~!,5.0
고전,9788931001839,"만만하게 보고 덤볐다가 구토를 할 뻔했다. 그러나 도저히 따라 할 수 없는 움직임에 눈을 감아 버리지 않는다면,,작은 부분의 고갯짓이나 손동작을 따라 더듬더듬 몸을 움직여 보는 것만으로도 많은 걸 느끼게 해주는 책이다. 저 숨 막히는 문장들을 지금보다 더 잘 받아들여지는 순간 다시 읽고싶다.",5.0
고전,9788931001839,너무너무너무 어려웠음ㅠ 무조건 사르트르 사상 조금은 공부하고 읽어야함,5.0
고전,9788931001839,"그동안 이해의저편에 , 이제 역자의해설과함께 진정 독서의맛을 알았네",5.0
고전,9788931001839,"실존주의를 모른 상태에서 읽는 다면, 단순히 배열 된 문장의 모음집 정도로 친절하진 않은 책이다선택과 책임, 현재, 실존, 존재의 무의미함, 그래서 어떻게 해야 하는가? 등 이러한 직관적인 인식을 바탕으로 낭만적인 철학이 어떻게 탄생 하였는지에 대한 배경을 경험 해볼 수 있다.",5.0
고전,9788931001839,책 제목이 시니컬해서 어떤내요일까 궁금했는데 우와! 소장좋아요!,4.0
고전,9788931001853,리뷰없음,0.0
고전,9788931001921,"광기 어린 예술혼, 그 안에 한 인간의 위대한 의지와 포기가 있다. 온 페이지가 다 그에게서 눈을 떼지 못하게 한다.",4.0
고전,9788931001921,고등학생 필독으로 딱이예요,4.0
고전,9788931002669,"서른되던 해, 내게 선물한 책. 그러나 서른둘이 된 지금까지도 못 읽은 책.",2.0
고전,9788931002669,첫장을 넘기자마자 가슴에 와닿는 구절이 나와요. 너무 공감됐어요!,5.0
고전,9788931002669,"40대 후방이 되어 본 책이지만, 그들의 30대에 가졌던 고민을 이제서야 생각하는 나는 참 ‘지적 발달‘ 이 늦었나 보다.",3.0
고전,9788931002669,복잡한 심리를 표현한 작가에게 경의를 표하고싶은 책,4.0
고전,9788931002669,시간이 흘러 다시 읽어도... 아... 이 사그러지지 않는 위풍당당함이란...,5.0
고전,9788931002669,서른즈음에 한번 읽어볼 만한 책. 개인적으로는 바하만에 대해 알게 되어 좋았다.,4.0
고전,9788931002669,바하만적 군더더기없이 냉철하고 건조한 글쓰기.,5.0
고전,9788931002669,데미안-삶의 한가운데-삼십세.독일 문학은 어쩜 이리 재미가 없을까.다시는 독일 문학을 구매하지 않겠다.,3.0
고전,9788931002669,친구가 워낙 가꼬 싶어던 책 받고 만족하는거 같더라고요,3.0
고전,9788931003529,"민음사판 호밀밭 가지고 있다가 알라딘 중고매장가서 팔아버리고, 문예걸로 다시 구입했습니다. 문예판 호밀밭이 제일 무난하다고 생각합니다.",5.0
고전,9788931003529,번역자에 따라 책 읽는 속도가 달라진다 아니.. 책이 그냥 읽혀진다라는 생각이 든다.,5.0
고전,9788931003529,재미있게 읽었다. 우리들의 젊은날 초상을 보는것 같다.,4.0
고전,9788931003529,전 약간 어려워요.. ㅠㅠ 소설은 워낙 유명한데... 여러번 읽어봐야 할듯~,4.0
고전,9788931003529,"미국인의 삶에 대한 철학 이랄까,,,,",5.0
고전,9788931003529,내가 읽은 성장소설 중 최고! 홀든의 청춘이 사랑스럽다.,5.0
고전,9788931003529,특별한 사건 없이 소설을 지루하지 않게 끌고 갈 수 있는 작가가 대단하다고 생각했다. 미쳐버리고 싶은 어린 날,4.0
고전,9788931003529,꼭 읽어보려고 햇는데 다행이네요 ㅎ,5.0
고전,9788931003529,잔잔한 감동,4.0
고전,9788931003529,그 시절의 성장통이란 어떤것인지..또한 단순한 성장통에서 그치는 것이 아니라 개개인의 의식에 까지 얼마나 큰 영향을 미칠수 있는지.재밌게 봤습니다.,4.0
고전,9788931003529,젊은 나날에 이탈을 표현한...  전형적인 외국 아이들의 모습.,3.0
고전,9788931003529,요즘같은날씨에 훈훈한 추억을남기고프다면꼭읽어볼만한책,4.0
고전,9788931003529,사실.. 아직 이 소설의 우수함을 깨닫지 못하는 중...,4.0
고전,9788931003529,몰입은 되는데 ...그냥 미국10대가 방황하는 이야기 꼭읽어야 될거같다고 생각되지는않는다,3.0
고전,9788931003529,웍낙 유명한 책이라 평할필요가 없겠네요. 가격이 저렴해 한 권 더 구입했답니다.,5.0
고전,9788931003529,나의 홀든. 사랑할 수밖에 없는 홀든. 여린 들꽃 같은 사랑을 지닌 홀든.,5.0
고전,9788931003529,설마 아직도 안 읽었어요?,5.0
고전,9788931003529,매끄럽게 술술 읽힌다. 이순원 작가의 ｀19세｀가 생각나는 소설이다.,4.0
고전,9788931003529,번역의 중요성…도저히 내려놓을수가 없이 단숨에 읽었다.너무너무 재밌게 읽었다.,5.0
고전,9788931003529,왜 유명한 책인지는 읽어보면 안다. 하지만 홀든의 마음을 지금의 나로서 다 헤아리기가 어렵다.나도 이럴 때가 있었나..?ㅎㅎ 당시의 시대 상황에 10대의 눈에 어른이 이렇게 보일 수도 있겠구나 싶었다. 내 아이가 있다면 이 책을 꼭 읽게 하고 함께 토론하고 싶은 책이다.,4.0
고전,9788931003529,콜필드가 날 웃기네... 책은 좋은데 싼 이유가 있구먼 책페이지가 잘못되어있음....,1.0
고전,9788931003680,"인생의 모욕감들이 위로받는 느낌, 2부부터 시작하면 더 잘 읽혀요.",5.0
고전,9788931003680,"작품 텍스트 자체에 대해 논하자니 너무 깊고 진중한 것이다. 그리하여 이 판 자체에 대해서만 논해본다면 이동현 역자의 도스토옙스키 번역과, 문예출판사의 책 짜임새는 칭찬하고 넘어가야 겠다.",5.0
고전,9788931003680,인간내면을 이렇게 드러낼 수 있다는 사실이 진정 놀랍다. 가난한사람들도 몰입해서 봤는데 이 책도 역시 빠져든다,5.0
고전,9788931003680,난해하고 신경질적이고 비루하고 야비하고 찌질하다. 주인공도 아니고 비장하지도 않다. 그런데 내 안에 무언가를 꺼낸 듯하고 위대한 작가의 모든 작품의 모티브가 된 정신적 비범함이 계속 곱씹게 한다. 줄줄 읽을 수 없는 듯 하지만 나와 긴 얘기를 나누는 작품이다.,4.0
고전,9788931003680,책을 읽을 때 반감이 심하게 들었지만 같은 인간으로서의 연민의 감정이 느껴지기도... 그를 천재적 작가라고들 한다. 쉽게 읽힐 줄 알았지만 그의 책을 이해하는 데 큰 어려움이 있었다. 사실 아직도 그를 잘 모르겠다.,4.0
고전,9788931003680,미성년 20년후.,5.0
고전,9788931003680,도스토옙스키의 작품을 두 번째로 읽으며 온몸으로 오르는 전율에 기뻐했다!!,5.0
고전,9788931003680,웬 미친놈이 변명?하나 했는데...도스토옙스키가 천재로 불리는 이유를 이제 알았다.,5.0
고전,9788931003680,"좀 갑갑할 수도 있지만 즐겁게 읽었다. 도스토예프스키 형의 귀여운 초기작 정도로 나는 생각하는데, 그의 소설 특유의 악당의 마음, 악당의 표정이 여기서 시작된다고 생각한다",5.0
고전,9788931003680,처음은 좀 어려웠다 ㅡ 인문적인 내용을 아주 간단하게 예시하는데 후반의 삽화를 보니 이해가 겨우되었다 ㅡ 인간의 이성은 인공지능같은 이성은 아님을 ㅡ,4.0
고전,9788931003680,악령 이후 다시 한 번 도스토예프스키 작품에.,4.0
고전,9788931003680,"처음에는 너무 어둡고 우울한 이야기라고 생각했는데, 점점 인간의 심리와 욕망을 놀랍게 묘사하고 있다는 사실에 놀랐습니다. 풍자적인 웃음 포인트들도 많았어요.",5.0
고전,9788931003680,도스토예프스키의 반시대적 고찰,4.0
고전,9788931003680,"도입부가 어려웠다. 철학적 사유가 난해했다. 도끼형이 이 책을 왜 쓰게 됐는지, 그 역사적 맥락을 먼저 이해하고 읽어야 할 듯하다. 이 책을 읽기 전에 죄와 벌을 읽었다. 다시 한 번 읽어봐야 할 듯하다. 이 책으로 인해 카라마조프가의 형제들도 다른 느낌으로 읽힐 듯하다.",5.0
고전,9788931003680,가장 먼저 읽은 도스토옙스키 책이었습니다 번역본 몇권 비교해보고 문예로 구매하게 되었습니다 작가가 어떤 느낌인지 빠르게 받아들이기에(?) 좋은 것 같습니다,4.0
고전,9788931003680,빨리 읽어보고싶네요.,5.0
고전,9788931003703,"저자가 저명하다하여 모든 작품이 수작인 것은 아님,이 작품은 저자의 나이 20대 초반에 쓰여진 것으로 연륜적으로 달관의 경지에 이를 수는 없는데 후세 사람들이 과하게 평가를 하는 느낌이고 솔직히 이정도의 단편소설은 우리나라의 작가들, 예를들어 이상,김유정,현진건,등등 빠지지 않는다고 봄,",3.0
고전,9788931003703,"담백하고 담담하고 소소하며 일상적이나, 참 좋다.",5.0
고전,9788931003703,세상사 20세기나 21세기나 지역을 막론하고 거기서 거기같다,4.0
고전,9788931003703,"암울한 더블린의 삶들, 그속에서 나고 자란 봉천동 산동네 판자촌의 삶들이 투영된다.",5.0
고전,9788931003703,소소한 애환들이 매우 함축적으로 잘 써진 것 같다. 마음에 오래 남는 책,5.0
고전,9788931003710,논리적 사고력이 어째 지금보다 그시대가 나았을까요,5.0
